Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,final_result,standardized_llm
1901,DEVON,Male,engine fitter chargeman,263,84130,1,84105,"FITTERS, TURNERS (ENGINE AND MACHINE)","Machinery Fitter, General",,engine fitter chargeman,other,0.9,False,acceptable_quality,[],False,engine fitter chargeman,
1901,DEVON,Male,scenic artist,70,16130,4,16130,PAINTERS (ARTISTS),"Painter, Artist",,scenic artist,other,0.9,False,acceptable_quality,[],False,scenic artist,
1901,DEVON,Male,miller  farmer son,175,62113,1,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",,miller farmer son,family_dependent,0.8847599748819491,False,acceptable_quality,[],False,miller farmer son,
1901,DEVON,Male,hired writer h m dockyard  rubber stamp maker cycle agent etc,362,84300,1,84975,"BICYCLE MAKERS, BICYCLE REPAIRERS",Pedal-Cycle Repairer,,hired writer h m dockyard rubber stamp maker cycle agent etc,professional_clerical,0.8956591611667893,False,acceptable_quality,[],False,hired writer h m dockyard rubber stamp maker cycle agent etc,
1901,DEVON,Female,navvy,432,97490,1,97415,RAILWAY LABOURERS NAVVIES (CONTRACTORS LABOURERS) DEFAULT,Excavator (Hand Tools),simple,navy,public_service,0.8187313271579413,False,acceptable_quality,[],False,navy,
1901,DEVON,Male,retired comissioner gold coast colony,212,71120,1,71105,GOLD MINER,"Miner, General",,retired comissioner goldsmith coast colony,unemployed_seeking,0.8034778128797703,False,acceptable_quality,[],False,retired comissioner goldsmith coast colony,
1901,DEVON,Female,private teacher of german,76,17120,1,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,,private teacher of german,professional_clerical,0.9,False,acceptable_quality,[],False,private teacher of german,
1901,DEVON,Female,art to parents,783,16110,1,99999,ART STUDENTS,Unspecified worktitle or several titles,moderate,art to parents,other,0.9,False,acceptable_quality,[],False,art to parents,
1901,DEVON,Male,gunmaker,301,83600,5,83920,GUNSMITHS,Gunsmith,simple,gunmaker,other,0.9,False,acceptable_quality,[],False,gunmaker,
1901,DEVON,Male,pumping engine driver,766,96900,1,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",,engine driver,transport_communication,0.6591133705654082,False,acceptable_quality,[],False,engine driver,
1901,DEVON,Male,seaman on steam tug,165,4290,1,22290,STEAM NAVIGATION SERVICE,Other Transport and Communications Supervisors,,seaman on steam tug,transport_communication,0.9,False,acceptable_quality,[],False,seaman on steam tug,
1901,DEVON,Male,tanners son,772,99999,3,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,tanners son,family_dependent,0.9,False,acceptable_quality,[],False,tanners son,
1901,DEVON,Female,husband saw sharpener,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,husband sawyer sharpener,building_construction,0.7699394480317941,False,acceptable_quality,[],False,husband sawyer sharpener,
1901,DEVON,Male,petty officer st cl r n,24,58430,1,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,,petty officer st cl r n,other,0.54,True,unchanged_with_some_invalid_words,"['r', 'n']",False,petty officer st clere,petty officer st cl r n
1901,DEVON,Female,costermonger,760,45220,1,45220,HAWKERS HUCKSTERS COSTERS,Street Vendor,simple,costermonger,retail_trade,0.9,False,acceptable_quality,[],False,costermonger,
1901,DEVON,Female,cooking,98,53102,1,53130,COOKS (NOT DOMESTIC),"Cook, except Private Service",,cooking,domestic_service,0.9,False,acceptable_quality,[],False,cooking,
1901,DEVON,Male,horse keeper on farm,180,62460,4,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,,horse keeper on farm,other,0.9,False,acceptable_quality,[],False,horse keeper on farm,
1901,DEVON,Male,lime  stone merchant,237,41015,1,41020,STONE DEALERS,Working Proprietor (Wholesale Trade),,wine merchant,food_drink,0.5717428203999809,False,acceptable_quality,[],False,wine merchant,
1901,DEVON,Male,butcher shopkeeper,682,77310,1,77310,BUTCHERS AND MEAT SALESMEN,"Butcher, General",,beershop keeper,food_drink,0.5831078181720202,True,modification_poor_result,['beershop'],False,beershop keeper,beershop keeper
1901,DEVON,Male,ships husband,159,52030,1,53150,"MERCHANT SERVICE: SEAMAN--COOKS, STEWARDS, AND OTHERS (SUBSIDIARY SERVICE)",Ship's Cook,,ships husband,other,0.9,False,acceptable_quality,[],False,ships husband,
1901,NORTHUMBERLAND,Unknown,gypsies,760,45220,1,45220,HAWKERS HUCKSTERS COSTERS,Street Vendor,simple,gypsies,other,0.9,False,acceptable_quality,[],False,gypsies,
1901,NORTHUMBERLAND,Male,labourer at steam navvy,132,98490,10,99910,RAILWAY LABOURER (NOT RAILWAY CONTRACTOR'S LABOURER),Labourer,,labourer at steam navvy,general_labour,0.9,False,acceptable_quality,[],False,labourer at steam navvy,
1901,NORTHUMBERLAND,Male,ferry boatman,162,98130,3,98190,BARGEMEN LIGHTERMEN WATERMEN (& CANAL WORKERS GENERALLY),"Other Ships' Deck Ratings, Barge Crews and Boatmen",moderate,ferry boatman,transport_communication,0.9,False,acceptable_quality,[],False,ferry boatman,
1901,NORTHUMBERLAND,Female,farmers servant,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farm servant,agricultural,0.6928055808537419,False,acceptable_quality,[],False,farm servant,
1901,NORTHUMBERLAND,Male,coal miner hanger on below,196,71120,1,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",,coal miner hanger on below,mining_quarrying,0.9,False,acceptable_quality,[],False,coal miner hanger on below,
1901,NORTHUMBERLAND,Male,shipyard labourer holderup,350,87520,1,95440,WOOD SHIPS - WORKER IN WOOD,Wood Shipwright,,shipyard labourer holderup,general_labour,0.54,True,unchanged_with_some_invalid_words,['holderup'],False,shipyard labourer,shipyard labourer holderup
1901,NORTHUMBERLAND,Female,husband abroad,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,husband abroad,other,0.9,False,acceptable_quality,[],False,husband abroad,
1901,NORTHUMBERLAND,Male,tin smith manufacturing,377,41015,1,41020,"DEALERS IN TIN, TINPLATE",Working Proprietor (Wholesale Trade),moderate,tinman smith manufacturing,metalwork_engineering,0.7910219522697326,False,acceptable_quality,[],False,tinman smith manufacturing,
1901,NORTHUMBERLAND,Male,machanical engineer apprentice,768,84110,2,21110,ARTISANS MECHANICS,General Manager,,apprentice machanical engineer,other,0.6731957780599332,True,modification_poor_result,['machanical'],False,mechanical engineer apprentice,apprentice machanical engineer
1901,NORTHUMBERLAND,Female,farmer wife,175,62113,1,62110,"FARMER'S, GRAZIER'S--SON, DAUGHTER, OR OTHER RELATIVE ASSISTING IN THE WORK OF THE FARM","FarmHelper, General",,farmer wife,family_dependent,0.9,False,acceptable_quality,[],False,farmer wife,
1901,NORTHUMBERLAND,Male,retired congregation minister,33,14120,1,14120,"MINISTER, PRIEST, OF OTHER RELIGIOUS BODIES",Minister of Religion,,retired congregation minister,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired congregation minister,
1901,NORTHUMBERLAND,Male,cutting machineman in gun works,286,85100,1,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,,cutting machineman in gunsmith works,metalwork_engineering,0.8115021040050682,False,acceptable_quality,[],False,cutting machineman in gunsmith works,
1901,NORTHUMBERLAND,Female,in charge of office selling rubber stamps,91,58500,1,58930,PRISON OFFICERS (REFORMATORY SCHOOL),Prison Guard,,in charge of office selling rubber stamps,other,0.9,False,acceptable_quality,[],False,in charge of office selling rubber stamps,
1901,NORTHUMBERLAND,Male,coal miner shaft man,196,71120,1,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",complex,coal miner shaft man,mining_quarrying,0.9,False,acceptable_quality,[],False,coal miner shaft man,
1901,NORTHUMBERLAND,Male,builder mason,414,95110,1,95140,MASON,Stonemason (Construction),,builder mason,building_construction,0.9,False,acceptable_quality,[],False,builder mason,
1901,NORTHUMBERLAND,Female,wife of james west,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,of james west wife,family_dependent,0.8749322520348942,False,acceptable_quality,[],False,of james west wife,
1901,NORTHUMBERLAND,Female,farm servant,181,62110,296,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farm servant,agricultural,0.9,False,acceptable_quality,[],False,farm servant,
1901,NORTHUMBERLAND,Male,retired colliery horsekeeper,202,21140,2,21220,"MINE - OWNER, AGENT, MANAGER",Production Manager (except Farm),,retired colliery horsekeeper,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired colliery horsekeeper,
1901,NORTHUMBERLAND,Male,apprentice plummer,425,87130,1,87105,"PLUMBER, PIPE FITTER","Plumber, General",,apprentice plumber,building_construction,0.7612268203073876,False,acceptable_quality,[],False,apprentice plumber,
1901,NORTHUMBERLAND,Male,despatch clerk,119,39310,3,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",moderate,despatch clerk,professional_clerical,0.9,False,acceptable_quality,[],False,despatch clerk,
1901,NORTHUMBERLAND,Female,servant washerwoman,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant washerwomen,domestic_service,0.7589074094932063,False,acceptable_quality,[],False,servant washerwomen,
1901,NORTHUMBERLAND,Male,gas yd labourer,205,74390,1,99930,FACTORY LABOURERS (UNDEFINED) COKE AND GAS,Factory Worker,,road labourer,building_construction,0.7649260416893751,False,acceptable_quality,[],False,road labourer,
1901,NOTTINGHAMSHIRE,Male,apprentice colliery fitter,264,84130,1,84910,COLLIERY FITTERS,"Machinery Mechanic, General",,apprentice colliery fitter,other,0.9,False,acceptable_quality,[],False,apprentice colliery fitter,
1901,NOTTINGHAMSHIRE,Male,time keeper for railway contractor,429,21290,1,21240,RAILWAY CONTRACTORS,Contractor,,time keeper for railway contractor,other,0.9,False,acceptable_quality,[],False,time keeper for railway contractor,
1901,NOTTINGHAMSHIRE,Male,herdsman,179,62420,4,62420,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF CATTLE",Beef Cattle Farm Worker,simple,herdsman,other,0.9,False,acceptable_quality,[],False,herdsman,
1901,NOTTINGHAMSHIRE,Male,odd man to gentleman,137,41010,1,84300,"MOTOR GARAGE ---PROPRIETOR, WORKER","Motor-Vehicle Mechanics, Specialisation Unknown",,odd man to gentleman,other,0.9,False,acceptable_quality,[],False,odd man to gentleman,
1901,NOTTINGHAMSHIRE,Male,commission agent cook,101,53101,1,53140,COOKS (DOMESTIC: NON-RESIDENT),"Cook, Private Service",,commission agent cook,domestic_service,0.9,False,acceptable_quality,[],False,commission agent cook,
1901,NOTTINGHAMSHIRE,Female,professor of modern languages,53,13100,1,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",,professor of modern languages,other,0.9,False,acceptable_quality,[],False,professor of modern languages,
1901,NOTTINGHAMSHIRE,Male,photo mount maker,522,91020,1,91090,"CARD, STATIONERY MAKERS",Other Paper and Paperboard Products Makers,,photo mount maker,other,0.9,False,acceptable_quality,[],False,photo mount maker,
1901,NOTTINGHAMSHIRE,Female,sub postmistress  grocer,2,37020,1,37010,OTHER POST OFFICE OFFICERS AND CLERKS,"Mail Distribution Clerk, General",,sub postmistress grocer,food_drink,0.8887140987146643,False,acceptable_quality,[],False,sub postmistress grocer,
1901,NOTTINGHAMSHIRE,Male,coal loader belowground,196,71120,1,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",,coal loader belowground,other,0.9,False,acceptable_quality,[],False,coal loader belowground,
1901,NOTTINGHAMSHIRE,Male,leivers lace maker,593,75400,15,75452,LACE MANUFACTURE,Lace Weaver (Hand or Machine),,leivers lace maker,other,0.54,True,unchanged_with_some_invalid_words,['leivers'],False,leaver lace maker,leivers lace maker
1901,NOTTINGHAMSHIRE,Male,mid railway clerk,125,24100,1,22230,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Service Supervisor,,railway clerk,transport_communication,0.7351194914493909,False,acceptable_quality,[],False,railway clerk,
1901,WILTSHIRE,Male,ledger clerk,119,39310,4,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,ledger clerk,professional_clerical,0.9,False,acceptable_quality,[],False,ledger clerk,
1901,WILTSHIRE,Male,farm labourers,181,62110,2,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,agricultural labourer,agricultural,0.5337811598985314,False,acceptable_quality,[],False,agricultural labourer,
1901,WILTSHIRE,Male,railway engine boiler tuber,127,98300,1,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,complex,railway engine driver,transport_communication,0.6360732760672462,False,acceptable_quality,[],False,railway engine driver,
1901,WILTSHIRE,Male,army militia captn rd bn line regt,21,58430,1,58340,MILITIA & YEOMANRY MEN,Other Military Ranks,,army militia captn rd bn line regt,public_service,0.27,True,unchanged_with_many_invalid_words,"['captn', 'rd', 'bn', 'regt']",False,army militia captain rd bn line regt,army militia captn rd bn line regt
1901,WILTSHIRE,Male,furniture broker,451,41010,1,41025,FURNITURE BROKERS DEALERS,Working Proprietor (Wholesale or Retail Trade),,furniture broker,professional_clerical,0.9,False,acceptable_quality,[],False,furniture broker,
1901,WILTSHIRE,Male,brewer manufactuer,709,77820,1,77810,BREWERS,"Brewer, General",,brewer manufactuer,food_drink,0.54,True,unchanged_with_some_invalid_words,['manufactuer'],False,brewer manufacturer,brewer manufactuer
1901,WILTSHIRE,Female,journeyman bakers wife,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,baker wife,family_dependent,0.4222433974855141,True,low_confidence,[],False,baker wife,baker wife
1901,WILTSHIRE,Male,road man stonebreaker,436,97490,1,99910,ROAD LABOURERS,Labourer,moderate,road man stonebreaker,other,0.9,False,acceptable_quality,[],False,road man stonebreaker,
1901,WILTSHIRE,Male,hotel waiter,719,53220,6,53210,HOTEL WAITERS,"Waiter, General",,hotel waiter,other,0.9,False,acceptable_quality,[],False,hotel waiter,
1901,WORCESTERSHIRE,Male,tube drawer from furnace,243,72400,1,72740,TUBE MANUFACTURE,Seamless Pipe and Tube Drawer,,tube drawer from furnace,other,0.9,False,acceptable_quality,[],False,tube drawer from furnace,
1901,WORCESTERSHIRE,Male,fry pan maker,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,fry pan maker,other,0.9,False,acceptable_quality,[],False,fry pan maker,
1901,WORCESTERSHIRE,Male,district manager w h smith  son,999,-1,1,0,,,,district manager w h smith son,family_dependent,0.6932617151334053,True,modification_poor_result,"['w', 'h']",False,district manager w h smith son,district manager w h smith son
1901,WORCESTERSHIRE,Unknown,tinman,321,87340,1,87340,TINPLATE GOODS MANUFACTURE,Tinsmith,,tinman,metalwork_engineering,0.9,False,acceptable_quality,[],False,tinman,
1901,WORCESTERSHIRE,Male,accountts clerk,41,12900,1,12210,OTHERS CONNECTED WITH LAW,Judge,,accountts clerk,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['accountts'],False,accounts clerk,accountts clerk
1901,WORCESTERSHIRE,Female,almswoman retired cook,772,99999,3,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired almswoman cook,unemployed_seeking,0.8658716138713712,False,acceptable_quality,[],False,retired almswoman cook,
1901,WORCESTERSHIRE,Unknown,brazier  copper smith,268,87330,1,87330,COPPERSMITHS (VARIOUS),Coppersmith,moderate,brazier copper smith,other,0.8870317618857749,False,acceptable_quality,[],False,brazier copper smith,
1901,WORCESTERSHIRE,Male,cartridge maker,301,83600,4,83920,GUNSMITHS,Gunsmith,,cartridge maker,other,0.9,False,acceptable_quality,[],False,cartridge maker,
1901,WORCESTERSHIRE,Female,tube worker,340,83890,1,72740,MIXED OR UNSPECIFIED METALS - TUBE MANUFACTURE,Seamless Pipe and Tube Drawer,,worker tube,other,0.8553577379923121,False,acceptable_quality,[],False,worker tube,
1901,WORCESTERSHIRE,Male,ironware warehouseman,372,41015,1,41025,DEALERS IN ELECTRICAL APPARATUS,Working Proprietor (Wholesale or Retail Trade),,ironware warehouseman,other,0.9,False,acceptable_quality,[],False,ironware warehouseman,
1901,WORCESTERSHIRE,Male,coke maker ironworks,509,80390,1,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,coke maker ironworks,other,0.9,False,acceptable_quality,[],False,coke maker ironworks,
1901,WORCESTERSHIRE,Male,cycle wheel turner,374,41010,1,41030,BICYCLE DEALERS,Working Proprietor (Retail Trade),moderate,cycle wheelwright turner,crafts_trades,0.7142189459259979,False,acceptable_quality,[],False,cycle wheelwright turner,
1901,WORCESTERSHIRE,Male,local board navvy with horses on farm,180,62460,2,62460,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF HORSES",Horse Worker,,local board navvy with horses on farm,other,0.9,False,acceptable_quality,[],False,local board navvy with horses on farm,
1901,WORCESTERSHIRE,Female,tapper nut  bolt,306,83890,2,83990,BOLT NUT RIVET AND SCREW MANUFACTURE,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",moderate,tapper nut bolt,other,0.8827447512739507,False,acceptable_quality,[],False,tapper nut bolt,
1901,WORCESTERSHIRE,Male,copper scrap cutter,458,63290,1,63290,"CORK, BARK-- CUTTER, WORKER",Other Forestry Workers,,copper scrap cutter,other,0.9,False,acceptable_quality,[],False,copper scrap cutter,
1901,WORCESTERSHIRE,Female,sevants register office,2,37020,1,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,sevants register office,other,0.54,True,unchanged_with_some_invalid_words,['sevants'],False,servants register office,sevants register office
1901,WORCESTERSHIRE,Female,warwick  worcester,5,20100,1,20110,"MPs, MINISTERS OF THE CROWN & PEERS",Legislative Official,,warwick worcester,other,0.8847599748819491,False,acceptable_quality,[],False,warwick worcester,
1901,WORCESTERSHIRE,Male,furnaceman brass  copper,247,87330,2,72000,COPPER MANUFACTURE,"Metal Processor, Specialisation Unknown",,furnaceman brass copper,other,0.8887140987146643,False,acceptable_quality,[],False,furnaceman brass copper,
1901,WORCESTERSHIRE,Female,tin cleaner tin shop,377,41015,1,41020,"DEALERS IN TIN, TINPLATE",Working Proprietor (Wholesale Trade),,tinman cleaner tinman shop,metalwork_engineering,0.7393175832729353,False,acceptable_quality,[],False,tinman cleaner tinman shop,
1901,WORCESTERSHIRE,Male,odd jobbs about farm,177,61400,1,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,odd jobbs about farm,other,0.54,True,unchanged_with_some_invalid_words,['jobbs'],False,odd jobs about farm,odd jobbs about farm
1901,CARMARTHENSHIRE,Male,retired sea captain,157,4250,3,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",moderate,retired sea captain,unemployed_seeking,0.9,False,acceptable_quality,[],False,retired sea captain,
1901,CARMARTHENSHIRE,Male,gipsy basket maker,447,94290,2,94250,WILLOW CANE AND RUSH WORKERS,Wicker Furniture Maker,,gipsy basket maker,other,0.9,False,acceptable_quality,[],False,gipsy basket maker,
1901,CARMARTHENSHIRE,Male,mab amaethwr,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,,mab amaethwr,other,0.54,True,unchanged_with_some_invalid_words,['amaethwr'],False,mab amaethwr,mab amaethwr
1901,CARMARTHENSHIRE,Male,nuisance inspector,13,58900,1,20210,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Administrator,,nuisance inspector,other,0.9,False,acceptable_quality,[],False,nuisance inspector,
1901,YORKSHIRE NORTH RIDING,Male,ticket collector railway,126,33210,1,36020,"RAILWAY TICKET-EXAMINER, COLLECTOR, CHECKER",Railway Passenger Train Guard,,ticket collector railway,other,0.9,False,acceptable_quality,[],False,ticket collector railway,
1901,YORKSHIRE NORTH RIDING,Male,high way labourer,436,97490,1,99910,ROAD LABOURERS,Labourer,,railway labourer,transport_communication,0.655333804393861,False,acceptable_quality,[],False,railway labourer,
1901,YORKSHIRE NORTH RIDING,Female,late dom servant,84,54020,1,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,late domestic servant,unemployed_seeking,0.7260018293604507,False,acceptable_quality,[],False,late domestic servant,
1901,YORKSHIRE NORTH RIDING,Unknown,soldier out of employ,20,58430,1,58340,SOLDIERS AND NON-COMMISSIONED OFFICERS,Other Military Ranks,complex,soldier out of employ,other,0.9,False,acceptable_quality,[],False,soldier out of employ,
1901,YORKSHIRE NORTH RIDING,Male,deputy at ironstone miner below ground,207,71120,2,71110,"IRON--MINER, QUARRIER","Quarryman, General",,deputy at ironstone miner below ground,mining_quarrying,0.9,False,acceptable_quality,[],False,deputy at ironstone miner below ground,
1901,YORKSHIRE NORTH RIDING,Male,errand boy draper,171,37040,2,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,,boy errand draper,retail_trade,0.8791502084225742,False,acceptable_quality,[],False,boy errand draper,
1901,YORKSHIRE NORTH RIDING,Male,apprentice plater shipyd,275,87350,4,87350,BOILER MAKERS,Boilersmith,,apprentice plater shipyd,other,0.54,True,unchanged_with_some_invalid_words,['shipyd'],False,apprentice plate worker shipyd,apprentice plater shipyd
1901,YORKSHIRE NORTH RIDING,Male,engine fireman loco,127,98300,1,98330,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway SteamEngine Fireman,,engine fireman loco,other,0.9,False,acceptable_quality,[],False,engine fireman loco,
1901,YORKSHIRE NORTH RIDING,Male,steam hammer driver,262,83120,9,83110,BLACKSMITHS,"Blacksmith, General",,steam hammer driver,other,0.9,False,acceptable_quality,[],False,steam hammer driver,
1901,YORKSHIRE NORTH RIDING,Male,clerk mercantile ironworks,119,39310,1,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk mercantile ironworks,professional_clerical,0.9,False,acceptable_quality,[],False,clerk mercantile ironworks,
1901,YORKSHIRE NORTH RIDING,Male,grocer  tea dealer,697,41010,1,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,grocer tea dealer,food_drink,0.8847599748819491,False,acceptable_quality,[],False,grocer tea dealer,
1901,YORKSHIRE NORTH RIDING,Male,musician,76,17120,54,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,simple,musician,personal_service,0.9,False,acceptable_quality,[],False,musician,
1901,YORKSHIRE NORTH RIDING,Female,g wife,788,99999,1,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,g wife,family_dependent,0.54,True,unchanged_with_some_invalid_words,['g'],False,blacksmith wife,g wife
1901,NORFOLK,Male,whitesmith,343,87390,79,87340,WHITESMITHS,Tinsmith,simple,whitesmith,other,0.9,False,acceptable_quality,[],False,whitesmith,
1901,NORFOLK,Male,shopkeepers son,795,99999,1,99999,NO SPECIFIED OCCUPATION - CHILDREN,Unspecified worktitle or several titles,,shopkeeper son,family_dependent,0.765211411664847,False,acceptable_quality,[],False,shopkeeper son,
1901,NORFOLK,Male,hair dresser apprentice,668,57020,1,57025,HAIRDRESSERS,Women's or Men's Hairdresser,,apprentice hairdresser,personal_service,0.6589949276464837,False,acceptable_quality,[],False,apprentice hairdresser,
1901,NORFOLK,Male,watchmakers apprentice,386,84220,6,84220,WATCH AND CLOCK MAKERS,Watch and Clock Assembler,,apprentice watch maker,metalwork_engineering,0.6995632837223883,False,acceptable_quality,[],False,apprentice watch maker,
1901,NORFOLK,Male,organist,76,17120,10,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,simple,organist,other,0.9,False,acceptable_quality,[],False,organist,
1901,NORFOLK,Male,general on farm,181,62110,2,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,general on farm,other,0.9,False,acceptable_quality,[],False,general on farm,
1901,NORFOLK,Male,clothiers porter,171,37040,2,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,,clothiers porter,transport_communication,0.9,False,acceptable_quality,[],False,clothiers porter,
1901,NORFOLK,Male,labourer ry loco works,485,74100,1,74500,MINERAL OIL WORKER,"Petroleum-Refining Worker, Specialisation Unknown",,labourer ry loco works,general_labour,0.54,True,unchanged_with_some_invalid_words,['ry'],False,labourer at loco works,labourer ry loco works
1901,NORFOLK,Male,bandmaster norfolk artillery,20,58430,1,58340,SOLDIERS AND NON-COMMISSIONED OFFICERS,Other Military Ranks,moderate,bandmaster norfolk artillery,other,0.9,False,acceptable_quality,[],False,bandmaster norfolk artillery,
1901,NORFOLK,Male,apprentice compositor,531,92120,1,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,,apprentice compositor,other,0.9,False,acceptable_quality,[],False,apprentice compositor,
1901,NORFOLK,Male,farmer  brick manufacturer,173,61110,1,61110,"FARMER, GRAZIER",General Farmer,,farmer brick manufacturer,agricultural,0.8896124589100938,False,acceptable_quality,[],False,farmer brick manufacturer,
1901,NORFOLK,Male,labourer market gardens,184,61240,1,62720,MARKET GARDENER (INCLUDING LABOURER),Market Garden Worker,,labourer market gardens,general_labour,0.9,False,acceptable_quality,[],False,labourer market gardens,
1901,NORFOLK,Male,butcher journey man,681,77340,1,77320,SLAUGHTERER,Slaughterer,,butcher journey man,food_drink,0.9,False,acceptable_quality,[],False,butcher journey man,
1901,NORFOLK,Female,under nurse domestic,84,54020,8,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,under nurse domestic,domestic_service,0.9,False,acceptable_quality,[],False,under nurse domestic,
1901,NORFOLK,Male,tutor,52,13200,8,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",simple,tutor,other,0.9,False,acceptable_quality,[],False,tutor,
1901,MERIONETHSHIRE,Male,cowman farm,179,62420,1,62420,"AGRICULTURAL LABOURER, FARM SERVANT--DISTINGUISHED AS IN CHARGE OF CATTLE",Beef Cattle Farm Worker,,cowman farm,other,0.9,False,acceptable_quality,[],False,cowman farm,
1901,MERIONETHSHIRE,Female,s  c tel post office,2,37020,1,33170,OTHER POST OFFICE OFFICERS AND CLERKS,Post Office Counter Clerk,,s c tel postboy office,transport_communication,0.6105466337880372,True,modification_poor_result,"['s', 'c', 'tel']",False,telegraph post office,s c tel postboy office
1901,MERIONETHSHIRE,Male,fish monger,685,41010,1,77940,FISHMONGERS,Fish Butcher,,fishmonger,food_drink,0.8166837427690172,False,acceptable_quality,[],False,fishmonger,
1901,MERIONETHSHIRE,Male,butchers servant,682,77310,1,45125,BUTCHERS AND MEAT SALESMEN,"Salesperson, Wholesale or Retail Trade",,butcher servant,domestic_service,0.7504380731238158,False,acceptable_quality,[],False,butcher servant,
