record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
955,89630,Male housekeeper at lime works in Yorkshire West Riding,housekeeper at lime works,Male,YORKSHIRE WEST RIDING,1
956,72100,Male iron screw machine man in Yorkshire West Riding,iron screw machine man,Male,YORKSHIRE WEST RIDING,1
957,72200,Male forgeman tilter in Yorkshire West Riding,forgeman tilter,Male,YORKSHIRE WEST RIDING,1
958,72400,Male making iron steel tools in Yorkshire West Riding,making iron steel tools,Male,YORKSHIRE WEST RIDING,1
959,72400,Male retired sanitary tube maker in Yorkshire West Riding,retired sanitary tube maker,Male,YORKSHIRE WEST RIDING,1
960,83120,Male iron forge manager in Yorkshire West Riding,iron forge manager,Male,YORKSHIRE WEST RIDING,1
961,84130,Male retired colliery engine wright in Yorkshire West Riding,retired colliery engine wright,Male,YORKSHIRE WEST RIDING,1
962,84130,Male labourer for fitters in Yorkshire West Riding,labourer for fitters,Male,YORKSHIRE WEST RIDING,1
963,83400,Male apprentice steam engine pattern maker in Yorkshire West Riding,apprentice steam engine pattern maker,Male,YORKSHIRE WEST RIDING,1
964,85100,Male apprentice in rope works in Yorkshire West Riding,apprentice in rope works,Male,YORKSHIRE WEST RIDING,1
965,83830,Male machine maker in Yorkshire West Riding,machine maker,Male,YORKSHIRE WEST RIDING,1
966,83700,Male mechanic on locksmith in Yorkshire West Riding,mechanic on locksmith,Male,YORKSHIRE WEST RIDING,1
967,94940,Male assistant shoe maker in Yorkshire West Riding,assistant shoe maker,Male,YORKSHIRE WEST RIDING,1
968,95320,Male tyler in Yorkshire West Riding,tyler,Male,YORKSHIRE WEST RIDING,1
969,93120,Male decorative painter and caretaker in Yorkshire West Riding,decorative painter and caretaker,Male,YORKSHIRE WEST RIDING,1
970,81230,Male wood planer moulder in Yorkshire West Riding,wood planer moulder,Male,YORKSHIRE WEST RIDING,1
971,41015,Male timber merchant in Yorkshire West Riding,timber merchant,Male,YORKSHIRE WEST RIDING,1
972,41010,Male clay merchant brick manufacturer farmer in Yorkshire West Riding,clay merchant brick manufacturer farmer,Male,YORKSHIRE WEST RIDING,1
973,74100,Male labourer mechanical engineering works in Yorkshire West Riding,labourer mechanical engineering works,Male,YORKSHIRE WEST RIDING,1
974,76140,Male currier in Yorkshire West Riding,currier,Male,YORKSHIRE WEST RIDING,1
975,76140,Male levanter in Yorkshire West Riding,levanter,Male,YORKSHIRE WEST RIDING,1
976,80390,Male dressmaker in Yorkshire West Riding,dressmaker,Male,YORKSHIRE WEST RIDING,1
977,75200,Male managing cotton warp twister in Yorkshire West Riding,managing cotton warp twister,Male,YORKSHIRE WEST RIDING,1
978,75400,Male cotton loom overlook in Yorkshire West Riding,cotton loom overlook,Male,YORKSHIRE WEST RIDING,1
979,75200,Male spinner piecener in Yorkshire West Riding,spinner piecener,Male,YORKSHIRE WEST RIDING,1
980,75200,Male winder at woollen miller in Yorkshire West Riding,winder at woollen miller,Male,YORKSHIRE WEST RIDING,1
981,75000,Male blanket filler in Yorkshire West Riding,blanket filler,Male,YORKSHIRE WEST RIDING,1
982,75000,Male apprentice weaving overlooker worsted in Yorkshire West Riding,apprentice weaving overlooker worsted,Male,YORKSHIRE WEST RIDING,1
983,79190,Male tailor cuter out in Yorkshire West Riding,tailor cuter out,Male,YORKSHIRE WEST RIDING,1
984,79190,Male stay cutter in Yorkshire West Riding,stay cutter,Male,YORKSHIRE WEST RIDING,1
985,77100,Male waggoner for corn miller in Yorkshire West Riding,waggoner for corn miller,Male,YORKSHIRE WEST RIDING,1
986,41010,Male rag and pot dealer and electrian in Yorkshire West Riding,rag and pot dealer and electrian,Male,YORKSHIRE WEST RIDING,1
987,87130,Male stoker at dyeworker in Yorkshire West Riding,stoker at dyeworker,Male,YORKSHIRE WEST RIDING,1
988,87120,Male manager window blinds works in Yorkshire West Riding,manager window blinds works,Male,YORKSHIRE WEST RIDING,1
989,97490,Male night soil remover in Yorkshire West Riding,night soil remover,Male,YORKSHIRE WEST RIDING,1
990,17900,Male coke grinder in Yorkshire West Riding,coke grinder,Male,YORKSHIRE WEST RIDING,1
991,99130,Male retired general labourer in Yorkshire West Riding,retired general labourer,Male,YORKSHIRE WEST RIDING,1
992,84110,Male apprentice mechanic turning in Yorkshire West Riding,apprentice mechanic turning,Male,YORKSHIRE WEST RIDING,1
993,99150,Male apprentice porter in Yorkshire West Riding,apprentice porter,Male,YORKSHIRE WEST RIDING,1
994,99150,Male apprentice to the moulding in Yorkshire West Riding,apprentice to the moulding,Male,YORKSHIRE WEST RIDING,1
995,99999,Male retired foreman of bobbin turners in Yorkshire West Riding,retired foreman of bobbin turners,Male,YORKSHIRE WEST RIDING,1
996,99999,Male works with his father in Yorkshire West Riding,works with his father,Male,YORKSHIRE WEST RIDING,1
997,83120,Unknown apprentice blacksmith in Yorkshire West Riding,apprentice blacksmith,Unknown,YORKSHIRE WEST RIDING,1
