County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm,OccCANINE_Check,all_predicted_hisco,prediction_count,prediction_details
Suffolk,Male,412,bricklayer,1,1881,bricklayer retrd,95120,95120,BRICKLAYER,Bricklayer (Construction),,bricklayer,building_construction,0.7876584603396266,False,acceptable_quality,[],False,,"[[54090, np.float32(0.3432655), 'Other Maids and Related Housekeeping Service Workers']]",,,
Surrey (Extra London),Female,84,domestic servant,46,1881,domestic servant nurse,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.7401612950423675,False,acceptable_quality,[],False,,"[[54020, np.float32(0.81122553), 'House Servant']]",,,
Surrey (Extra London),Male,547,news agent,14,1881,news agent,43030,41030,NEWSPAPER AGENTS,Working Proprietor (Retail Trade),moderate,news agent,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[41030, np.float32(0.75065815), 'Working Proprietor (Retail Trade)']]",,,
Surrey (Extra London),Male,56,author,9,1881,author,15100,15120,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Author,simple,author,other,0.9,False,acceptable_quality,[],False,,"[[6100, np.float32(0.32419276), 'Medical Doctor, Specialisation Unknown']]",,,
Surrey (Extra London),Male,81,boot maker,4,1881,book maker,59990,18090,BILLIARDS CRICKET AND OTHER GAMES SERVICE,"Other Athletes, Sportsmen and Related Workers",,boot maker,clothing_footwear,0.7469415573223019,False,acceptable_quality,[],False,,"[[80110, np.float32(0.9791632), 'Shoemaker, General']]",,,
Surrey (Extra London),Male,691,baker man,4,1881,baker man,41010,41025,BAKERS (DEALERS),Working Proprietor (Wholesale or Retail Trade),,baker man,food_drink,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.2608622), 'Other Maids and Related Housekeeping Service Workers']]",,,
Surrey (Extra London),Female,53,interest of money and rents of lands,3,1881,interest of money and rents of lands,13100,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",,interest of money and rents of lands,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,[],"[[30000, np.float32(0.64285606), 'Clerical or Related Worker, Specialisation Unknown']]; [[30000, np.float32(0.23287594), 'Clerical or Related Worker, Specialisation Unknown']]",2.0,"[{'hisco': ""[[30000, np.float32(0.64285606), 'Clerical or Related Worker, Specialisation Unknown']]"", 'split_index': 0, 'occupation': 'interest of money'}, {'hisco': ""[[30000, np.float32(0.23287594), 'Clerical or Related Worker, Specialisation Unknown']]"", 'split_index': 1, 'occupation': 'rents of lands'}]"
Surrey (Extra London),Male,84,domestic servant,3,1881,dom serv footman,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.7051892632103,False,acceptable_quality,[],False,,"[[54020, np.float32(0.8476931), 'House Servant']]",,,
Surrey (Extra London),Male,171,hall porter dom,2,1881,hall porter dom,37040,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,moderate,hall porter dom,transport_communication,0.9,False,acceptable_quality,[],False,,"[[59990, np.float32(0.34875977), 'Other Service Workers Not Elsewhere Classified'], [97125, np.float32(0.7117089), 'Loader of Ship, Truck, Wagon or Airplane']]",,,
Surrey (Extra London),Male,274,road labourer,2,1881,dly laborer,84190,99910,LABOURERS (UNDEFINED) IN ENGINEERING WORKS,Labourer,,road labourer,building_construction,0.9078512711901412,False,acceptable_quality,[],False,,"[[99910, np.float32(0.9871033), 'Labourer']]",,,
Surrey (Extra London),Female,98,formely,1,1881,formely,53102,53130,COOKS (NOT DOMESTIC),"Cook, except Private Service",simple,formely,other,0.27,True,unchanged_with_many_invalid_words,['formely'],False,formely,"[[54090, np.float32(0.6378192), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.3633813), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Surrey (Extra London),Female,261,carrier,1,1881,farrier,83150,83110,FARRIERS,"Blacksmith, General",simple,carrier,transport_communication,0.7869734292544878,False,acceptable_quality,[],False,,"[[37040, np.float32(0.5619186), 'Messenger'], [54090, np.float32(0.35421035), 'Other Maids and Related Housekeeping Service Workers']]",,,
Surrey (Extra London),Female,772,retired pensioner,1,1881,retired penson,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired penson,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,['penson'],False,retired penson,"[[58300, np.float32(0.45646644), 'Military'], [98130, np.float32(0.6353755), 'Able Seaman']]",,,
Surrey (Extra London),Female,789,surveyor wife,1,1881,retired surveyor wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,surveyor wife,family_dependent,0.682502528201751,False,acceptable_quality,[],False,,"[[3010, np.float32(0.8936681), 'Surveyor, General']]",,,
Surrey (Extra London),Male,27,enginer labr e r,1,1881,enginers labr e  m,58420,58340,MEN OF THE MARINES,Other Military Ranks,,enginers labr e m,other,0.6893517019594985,True,modification_poor_result,"['enginers', 'labr', 'e', 'm']",False,enginers labr e m,"[[14140, np.float32(0.44052142), 'Religious Worker (Member of Religious Order)']]",,,
Surrey (Extra London),Male,181,domestic servant,1,1881,farmers domestic servant,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,domestic servant,domestic_service,0.661186270094821,False,acceptable_quality,[],False,,"[[54020, np.float32(0.8476931), 'House Servant']]",,,
Surrey (Extra London),Male,185,gardener,1,1881,gardeners assistt,62710,62740,OTHER GARDENER (NOT DOMESTIC),Gardener,,gardener assistt,agricultural,0.5844798393307288,True,modification_poor_result,['assistt'],False,gardener assistt,"[[62700, np.float32(0.8142066), 'Nursery Workers and Gardeners']]",,,
Surrey (Extra London),Male,275,apprentice boiler maker,1,1881,apprentice to boiler maker,87350,87350,BOILER MAKERS,Boilersmith,,apprentice boiler maker,metalwork_engineering,0.8137575902847517,False,acceptable_quality,[],False,,"[[87350, np.float32(0.99246347), 'Boilersmith']]",,,
Surrey (Extra London),Male,425,labr plumbers,1,1881,labr plumbers,87130,87110,"PLUMBER, PIPE FITTER","Pipe Fitter, General",,labr plumbers,building_construction,0.54,True,unchanged_with_some_invalid_words,['labr'],False,labr plumbers,"[[87105, np.float32(0.2256237), 'Plumber, General'], [99910, np.float32(0.7502037), 'Labourer']]",,,
Surrey (Extra London),Male,468,assist carrier,1,1881,assist carrier,89120,89156,"SHEET, PLATE--GLASS MANUFACTURE",Glass Cutter,,assist carrier,transport_communication,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.86573327), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Surrey (Extra London),Male,622,dyer cleaner,1,1881,dyer  cleaner,75600,75622,UNDEFINED TEXTILE DYERS,"Yarn, Fabric or Garment Dyer",,dyer cleaner,crafts_trades,0.8784752403479763,False,acceptable_quality,[],False,,"[[75600, np.float32(0.71743023), 'Bleachers, Dyers and Textile Product Finishers']]",,,
Sussex,Male,464,brick maker,787,1881,brickmaker,89300,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,simple,brick maker,building_construction,0.8635379209230444,False,acceptable_quality,[],False,,[],,,
Sussex,Female,181,agricultural labourer,5,1881,works on farm ag lab,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,agricultural labourer,agricultural,0.5135502418914196,False,acceptable_quality,[],False,,"[[99910, np.float32(0.2507825), 'Labourer']]",,,
Sussex,Male,181,stackman,2,1881,stackman,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",simple,stackman,other,0.9,False,acceptable_quality,[],False,,"[[7110, np.float32(0.45538437), 'Professional Nurse, General'], [62460, np.float32(0.25158915), 'Horse Worker']]",,,
Sussex,Female,181,farm domestic servant indoor agricultural labourer,1,1881,farm servt indoor ag lab,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm domestic servant indoor agricultural labourer,agricultural,0.569144647072188,False,acceptable_quality,[],False,,"[[54020, np.float32(0.99049497), 'House Servant']]",,,
Sussex,Female,602,embroidery,1,1881,embroidery,79540,79565,EMBROIDERERS,"Embroiderer, Hand or Machine",simple,embroidery,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.7480614), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.3777858), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Sussex,Female,692,assistant stationer confectioner,1,1881,stationer  confectioner assistant,41010,41025,BISCUIT CAKE DEALERS (CONFECTIONISTS),Working Proprietor (Wholesale or Retail Trade),,assistant stationer confectioner,food_drink,0.8643738293923853,False,acceptable_quality,[],False,,"[[94990, np.float32(0.81876534), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Sussex,Female,772,wheelwright wife,1,1881,wife to wheelwright,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,wheelwright wife,family_dependent,0.7482844719520476,False,acceptable_quality,[],False,,"[[72000, np.float32(0.3209887), 'Metal Processor, Specialisation Unknown']]",,,
Sussex,Female,790,farmer widow,1,1881,widow of retired farmer,99999,99999,WIDOWS (OF NO SPECIFIED OCCUPATION),Unspecified worktitle or several titles,,farmer widow,family_dependent,0.5721646498407018,False,acceptable_quality,[],False,,"[[61110, np.float32(0.71031016), 'General Farmer']]",,,
Sussex,Male,42,surgeon general practitioner,1,1881,surgeon  general practitioner,6100,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",,surgeon general practitioner,professional_clerical,0.8907204363995042,False,acceptable_quality,[],False,,"[[61110, np.float32(0.37662905), 'General Farmer']]",,,
Sussex,Male,53,professor of elocution,1,1881,professor of ellocution,13100,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",,professor of ellocution,other,0.54,True,unchanged_with_some_invalid_words,['ellocution'],False,professor of ellocution,"[[13100, np.float32(0.99371225), 'University and Higher Education Teacher, Subject Unknown']]",,,
Sussex,Male,53,professor of experimental physics,1,1881,proffessor of experimental physics,13100,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",,proffessor of experimental physics,other,0.54,True,unchanged_with_some_invalid_words,['proffessor'],False,proffessor of experimental physics,"[[13100, np.float32(0.97838587), 'University and Higher Education Teacher, Subject Unknown']]",,,
Sussex,Male,76,teacher pianoforte music,1,1881,teacher pianoforte music,17120,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,moderate,teacher pianoforte music,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[13990, np.float32(0.6139691), 'Other Teachers'], [92000, np.float32(0.4040819), 'Printers and Related Workers']]",,,
Sussex,Male,162,boatman,1,1881,boatmn,98130,98190,BARGEMEN LIGHTERMEN WATERMEN (& CANAL WORKERS GENERALLY),"Other Ships' Deck Ratings, Barge Crews and Boatmen",,boatman,transport_communication,1.0,False,acceptable_quality,[],False,,"[[7110, np.float32(0.28953508), 'Professional Nurse, General'], [37040, np.float32(0.2698253), 'Messenger']]",,,
Sussex,Male,171,boy errand boy,1,1881,errand boy dom,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy errand boy,transport_communication,0.7765757677356511,False,acceptable_quality,[],False,,"[[37040, np.float32(0.9990784), 'Messenger']]",,,
Sussex,Male,262,smith b,1,1881,smith b,83120,83110,BLACKSMITHS,"Blacksmith, General",,smith b,other,0.54,True,unchanged_with_some_invalid_words,['b'],False,smith b,"[[54090, np.float32(0.32269412), 'Other Maids and Related Housekeeping Service Workers']]",,,
Sussex,Male,286,late in revenu excise offices,1,1881,late in revenu excise offices,85100,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,,late in revenu excise offices,unemployed_seeking,0.7200000000000001,False,unchanged_with_few_invalid_words,['revenu'],False,,"[[31000, np.float32(0.53238803), 'Government Executive Official, Specialisation Unknown']]",,,
Sussex,Male,365,apprentice coachmaker painters,1,1881,coach painters apprentice,81300,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,,apprentice coachmaker painters,building_construction,0.679316213155824,False,acceptable_quality,[],False,,"[[93120, np.float32(0.79005724), 'Building Painter']]",,,
Sussex,Male,436,urban suss authy road labourer,1,1881,urban suss authy road labourer,97490,99910,ROAD LABOURERS,Labourer,,urban suss authy road labourer,building_construction,0.7200000000000001,False,unchanged_with_few_invalid_words,['authy'],False,,"[[99910, np.float32(0.6414733), 'Labourer']]",,,
Sussex,Male,531,printer compositor machine foreman,1,1881,printer  compositor machine foreman,92120,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,,printer compositor machine foreman,crafts_trades,0.8923519673347664,False,acceptable_quality,[],False,,"[[92110, np.float32(0.32684383), 'Printer, General'], [92120, np.float32(0.7700284), 'Hand Compositor']]",,,
Sussex,Male,663,assistant boot and shoe maker,1,1881,assistant boot  shoe maker,80100,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",,assistant boot and shoe maker,clothing_footwear,0.8510753076531044,False,acceptable_quality,[],False,,"[[80110, np.float32(0.981851), 'Shoemaker, General'], [99999, np.float32(0.85760564), 'Unspecified worktitle or several titles']]",,,
Warwickshire,Female,262,blacksmith,9,1881,blacksmith,83120,83110,BLACKSMITHS,"Blacksmith, General",simple,blacksmith,metalwork_engineering,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.81059647), 'Other Maids and Related Housekeeping Service Workers']]",,,
Warwickshire,Male,699,mineral water maker,9,1881,mineral water maker,77840,77890,GINGER BEER MINERAL WATER MANUFACTURE OTHERS,"Other Brewers, Wine and Beverage Makers",,mineral water maker,mining_quarrying,0.9,False,acceptable_quality,[],False,,"[[97190, np.float32(0.8208229), 'Other Dockers and Freight Handlers']]",,,
Warwickshire,Female,739,pearl grinder,8,1881,pearl grinder,94990,94990,BONE HORN IVORY TORTOISE-SHELL WORKERS,Other Production and Related Workers Not Elsewhere Classified,,pearl grinder,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.99408865), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Warwickshire,Male,326,brass tube solderer,7,1881,brass tube solderer,83890,83990,"BRASS, BRONZE GOODS WORKERS","Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,brass tube solderer,other,0.9,False,acceptable_quality,[],False,,"[[72000, np.float32(0.2660023), 'Metal Processor, Specialisation Unknown']]",,,
Warwickshire,Female,307,machine maker,5,1881,chain maker,83160,83110,ANCHOR & CHAIN MANUFACTURE,"Blacksmith, General",,machine maker,metalwork_engineering,0.732394182770231,False,acceptable_quality,[],False,,"[[84190, np.float32(0.6283439), 'Other Machinery Fitters and Machine Assemblers']]",,,
Warwickshire,Female,789,iron moulder wife,5,1881,iron moulder wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,iron moulder wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[14120, np.float32(0.5185401), 'Minister of Religion']]",,,
Warwickshire,Male,311,unemployed bedstead maker,4,1881,bedstead maker unemployed,83890,83990,IRON BEDSTEAD MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,unemployed bedstead maker,unemployed_seeking,0.8571118847837225,False,acceptable_quality,[],False,,"[[81190, np.float32(0.3165606), 'Other Cabinetmakers'], [94990, np.float32(0.4702412), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Warwickshire,Female,306,wood screw woman,2,1881,wood screw woman,83890,83990,BOLT NUT RIVET AND SCREW MANUFACTURE,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,wood screw woman,other,0.9,False,acceptable_quality,[],False,,"[[63110, np.float32(0.42112347), 'Logger (General)'], [81230, np.float32(0.3778647), 'Wood Turner']]",,,
Warwickshire,Female,173,boy employing men,1,1881,employing  men   boy,61110,61110,"FARMER, GRAZIER",General Farmer,moderate,boy employing men,other,0.8434485711754104,False,acceptable_quality,[],False,,"[[61110, np.float32(0.8018504), 'General Farmer']]",,,
Warwickshire,Female,296,warehouse woman pin maker,1,1881,warehouse woman pin manufy,83890,83990,PIN MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,warehouse woman pin manufy,general_labour,0.54,True,unchanged_with_some_invalid_words,['manufy'],False,warehouse woman pin manufy,"[[97190, np.float32(0.96577346), 'Other Dockers and Freight Handlers']]",,,
Warwickshire,Female,789,glass etchers wife,1,1881,glass etchers wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,glass etchers wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[14120, np.float32(0.8449884), 'Minister of Religion']]",,,
Warwickshire,Female,789,miller corn merchants wife,1,1881,miller  corn merchants wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,miller corn merchants wife,family_dependent,0.8900100584126297,False,acceptable_quality,[],False,,[],,,
Warwickshire,Male,28,late vicar of chilvers coton warwickshire,1,1881,late vicar of chilvers coton warwickshire,14120,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,,late vicar of chilvers coton warwickshire,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['coton', 'warwickshire']",False,late vicar of chilvers coton warwickshire,"[[14120, np.float32(0.9959692), 'Minister of Religion']]",,,
Warwickshire,Male,28,vicar of st marys leamington,1,1881,vicar of st marys leamington,14120,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,,vicar of st marys leamington,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['leamington'],False,,"[[14120, np.float32(0.9978955), 'Minister of Religion']]",,,
Warwickshire,Male,130,pointman,1,1881,pointman,98430,98430,"POINTSMAN, LEVEL CROSSING MAN, GATEKEEPERS",Railway Signaller,simple,pointman,other,0.9,False,acceptable_quality,[],False,,"[[98430, np.float32(0.84185183), 'Railway Signaller']]",,,
Warwickshire,Male,259,iron founder,1,1881,iron foundryman,72400,72500,"IRONFOUNDER -- MOULDERS, CORE MAKERS, FETTER, CUPOLA, OVERN-MAN, FOUNDRY LABOURER, OTHER & UNDEFINED","Metal Moulder or Coremaker, Specialisation Unknown",,iron founder,metalwork_engineering,0.6602252755556083,False,acceptable_quality,[],False,,"[[72000, np.float32(0.9242544), 'Metal Processor, Specialisation Unknown']]",,,
Warwickshire,Male,290,tool maker and tobacconist,1,1881,tool maker and tobacconist,83210,83220,TOOLMAKERS,Tool and Die Maker,,tool maker and tobacconist,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[41030, np.float32(0.9078864), 'Working Proprietor (Retail Trade)'], [83210, np.float32(0.30053377), 'Toolmaker, Metal Pattern Maker and Metal Marker, General'], [83220, np.float32(0.587347), 'Tool and Die Maker']]","[[83210, np.float32(0.98674667), 'Toolmaker, Metal Pattern Maker and Metal Marker, General']]; [[94990, np.float32(0.42090577), 'Other Production and Related Workers Not Elsewhere Classified']]",2.0,"[{'hisco': ""[[83210, np.float32(0.98674667), 'Toolmaker, Metal Pattern Maker and Metal Marker, General']]"", 'split_index': 0, 'occupation': 'tool maker'}, {'hisco': ""[[94990, np.float32(0.42090577), 'Other Production and Related Workers Not Elsewhere Classified']]"", 'split_index': 1, 'occupation': 'tobacconist'}]"
Warwickshire,Male,312,wirespring mattress maker,1,1881,mattress maker ch,83860,79640,WIRE/SPRING MATTRESS MAKERS,Mattress Maker,,mattress maker ch,other,0.54,True,unchanged_with_some_invalid_words,['ch'],False,mattress maker ch,"[[79640, np.float32(0.7634332), 'Mattress Maker'], [94990, np.float32(0.26594007), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Warwickshire,Male,318,silversmith goldsmith cutter out of employ,1,1881,silversmith gold cutter out of employ,88040,88050,"SILVER-SMITHS, BUFFERS, BURNISHERS, FINISHERS",Goldsmith and Silversmith,,silversmith goldsmith cutter out of employ,metalwork_engineering,0.8213197887708609,False,acceptable_quality,[],False,,"[[63290, np.float32(0.9505113), 'Other Forestry Workers']]",,,
Warwickshire,Male,365,retired coachmaker builder,1,1881,retired coach builder,81300,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,,retired coachmaker builder,unemployed_seeking,0.7362481832826536,False,acceptable_quality,[],False,,[],,,
Warwickshire,Male,386,boy watch dial maker employing men,1,1881,watch dial maker employing  men  boy,84220,84220,WATCH AND CLOCK MAKERS,Watch and Clock Assembler,,boy watch dial maker employing men,other,0.8774223026548122,False,acceptable_quality,[],False,,"[[84220, np.float32(0.98088074), 'Watch and Clock Assembler']]",,,
Warwickshire,Male,425,master plumber glazier painter employing men,1,1881,plumber glazier  painter master employing  men,87130,87110,"PLUMBER, PIPE FITTER","Pipe Fitter, General",,master plumber glazier painter employing men,building_construction,0.8703877457592252,False,acceptable_quality,[],False,,"[[61110, np.float32(0.8486475), 'General Farmer']]",,,
Warwickshire,Male,482,retired druggist,1,1881,druggist retired,41010,6710,CHEMISTS DRUGGISTS,Pharmacist,,retired druggist,unemployed_seeking,0.8496787601654118,False,acceptable_quality,[],False,,[],,,
Warwickshire,Male,577,ribbon weaver fisherman shop,1,1881,ribbon weaver  fish shop,75990,75490,RIBBON MANUFACTURE,Other Weavers and Related Workers,,ribbon weaver fisherman shop,textile_manufacture,0.7818237674375969,False,acceptable_quality,[],False,,"[[75990, np.float32(0.9691557), 'Other Spinners, Weavers, Knitters, Dyers and Related Workers']]",,,
Warwickshire,Male,791,son,1,1881,son,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,simple,son,family_dependent,0.9,False,acceptable_quality,[],False,,"[[14120, np.float32(0.54275274), 'Minister of Religion']]",,,
Westmorland,Male,506,tanner,9,1881,tanner,76140,76125,TANNERS FELLMONGERS,Fellmonger,,tanner,other,0.9,False,acceptable_quality,[],False,,[],,,
Westmorland,Male,177,ser farm indoor,2,1881,ser farm indoor,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,ser farm indoor,other,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.3188883), 'House Servant'], [62460, np.float32(0.5833282), 'Horse Worker']]",,,
Westmorland,Male,182,forester wd man,2,1881,forester wd man,63110,63110,WOODMAN,Logger (General),,forester wd man,other,0.54,True,unchanged_with_some_invalid_words,['wd'],False,forester wd man,"[[63110, np.float32(0.9305712), 'Logger (General)']]",,,
Westmorland,Female,181,servant farm indoor agricultural labourer,1,1881,servant farm indoor ag lab,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,servant farm indoor agricultural labourer,agricultural,0.6714533019800569,False,acceptable_quality,[],False,,"[[54020, np.float32(0.46420482), 'House Servant']]",,,
Westmorland,Female,999,legalte,1,1881,legalte,-1,0,,,,legalte,other,0.27,True,unchanged_with_many_invalid_words,['legalte'],False,legalte,"[[94990, np.float32(0.7141245), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Westmorland,Male,4,queens porter messenger,1,1881,queens port messenger,37040,37040,"POST OFFICE MESSENGERS, ETC",Messenger,,queens porter messenger,transport_communication,0.7959508757215186,False,acceptable_quality,[],False,,"[[37040, np.float32(0.7573888), 'Messenger']]",,,
Westmorland,Male,509,skewer maker,1,1881,skewer maker dom implt,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,skewer maker dom implt,other,0.54,True,unchanged_with_some_invalid_words,['implt'],False,skewer maker dom implt,"[[80390, np.float32(0.6985215), 'Other Leather Goods Makers']]",,,
Wiltshire,Male,181,agricultural labourer,87,1881,agricultural lab,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,agricultural labourer,agricultural,0.6860826040060851,False,acceptable_quality,[],False,,[],,,
Wiltshire,Female,84,domestic servant,8,1881,ladysmaid domestic servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.8368777394270495,False,acceptable_quality,[],False,,"[[54020, np.float32(0.99528897), 'House Servant']]",,,
Wiltshire,Female,76,organist,5,1881,organist,17120,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,simple,organist,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.41935784), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.65712833), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Wiltshire,Female,788,fishmonger wife,4,1881,fishmongers wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,fishmonger wife,family_dependent,0.7664191678923079,False,acceptable_quality,[],False,,[],,,
Wiltshire,Female,78,assistant to dress making,1,1881,assistant to dress making apprentice,2100,3340,ARCHITECTS ASSISTANTS,Clerk of Works,,assistant to dress making,other,0.7439310906843805,False,acceptable_quality,[],False,,"[[94990, np.float32(0.8990285), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Wiltshire,Female,185,road labourer,1,1881,garden labourer,62710,62740,OTHER GARDENER (NOT DOMESTIC),Gardener,moderate,road labourer,building_construction,0.6800368398080097,False,acceptable_quality,[],False,,"[[54090, np.float32(0.23760001), 'Other Maids and Related Housekeeping Service Workers'], [99910, np.float32(0.5647235), 'Labourer']]",,,
Wiltshire,Male,12,workhouse labour supervisor,1,1881,workhouse labour supt managr,31090,20210,POOR LAW SERVICE,Government Administrator,,workhouse labour supt managr,other,0.54,True,unchanged_with_some_invalid_words,"['supt', 'managr']",False,workhouse labour supt managr,"[[31090, np.float32(0.5866767), 'Government Executive Officials Not Elsewhere Classified']]",,,
Wiltshire,Male,28,rector of fittleton,1,1881,rector of fittleton,14120,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,,rector of fittleton,other,0.54,True,unchanged_with_some_invalid_words,['fittleton'],False,rector of fittleton,"[[14120, np.float32(0.9983033), 'Minister of Religion']]",,,
Wiltshire,Male,76,master band sergt r wilts and,1,1881,band master sergt r wilts and pensioner,17120,17135,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Orchestra and Band Conductor,complex,master band sergt r wilts and,unemployed_seeking,0.5300542265842383,False,multiple_occupation_excluded_from_llm_check,"['sergt', 'r']",True,,"[[58330, np.float32(0.9638209), 'NonCommissioned Officer']]","[[17140, np.float32(0.6142627), 'Instrumentalist']]; [[37040, np.float32(0.29788586), 'Messenger']]",2.0,"[{'hisco': ""[[17140, np.float32(0.6142627), 'Instrumentalist']]"", 'split_index': 0, 'occupation': 'band master sergt r wilts'}, {'hisco': ""[[37040, np.float32(0.29788586), 'Messenger']]"", 'split_index': 1, 'occupation': 'pensioner'}]"
