County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm
Shropshire,Female,173,farmer acres employs men,1,1881,farmer  acres employs  men,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer acres employs men,agricultural,0.8784752403479763,False,acceptable_quality,[],False,
Shropshire,Female,177,farm bailiff,1,1881,farm bailiff  acres,61400,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,farm bailiff,agricultural,0.6660247987250512,False,acceptable_quality,[],False,
Shropshire,Female,650,apprentice milliner,1,1881,apprentice to milliner,79320,79310,MILLINERS (NOT RETAIL - WORKSHOP/FACTORY),"Hat Maker, General",,apprentice milliner,clothing_footwear,0.7727087524275462,False,acceptable_quality,[],False,
Shropshire,Male,125,inspector of waggons railway,1,1881,inspector of waggons railway,24100,39960,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Clerk,,inspector of waggons railway,other,0.9,False,acceptable_quality,[],False,
Shropshire,Male,173,farmer of acers,1,1881,farmer of  acers,61110,61110,"FARMER, GRAZIER",General Farmer,moderate,farmer of acers,agricultural,0.8827447512739507,False,acceptable_quality,[],False,
Somerset,Male,3,postman,59,1881,postman,37030,37030,POSTMEN,Postman,simple,postman,other,0.9,False,acceptable_quality,[],False,
Somerset,Male,196,unemployed coal miner,13,1881,coal miner unemployed,71120,71105,"COAL MINERS - HEWERS, WORKERS AT THE COAL FACE","Miner, General",,unemployed coal miner,unemployed_seeking,0.8465759325164964,False,acceptable_quality,[],False,
Somerset,Female,778,retired living in means,2,1881,retired living in means,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,retired living in means,unemployed_seeking,0.9,False,acceptable_quality,[],False,
Somerset,Male,88,gamekeeper domestic domestic servant,2,1881,gamekeeper domestic serv,64990,64990,GAMEKEEPER,"Other Fishermen, Hunters and Related Workers",moderate,gamekeeper domestic domestic servant,agricultural,0.6911725911411423,False,acceptable_quality,[],False,
Somerset,Male,562,weaver worsted,2,1881,weaver worsted,75200,75250,WORSTED AND STUFF MANUFACTURE WINDERS WARPERS WEAVERS,Winder,,weaver worsted,textile_manufacture,0.9,False,acceptable_quality,[],False,
Somerset,Female,108,general servant,1,1881,genrl servant,54010,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",moderate,genrl servant,domestic_service,0.54,True,unchanged_with_some_invalid_words,['genrl'],False,genrl servant
Somerset,Female,449,late dairy woman,1,1881,late dairy woman,41010,41020,WILLOW CANE AND RUSH DEALERS,Working Proprietor (Wholesale Trade),,late dairy woman,unemployed_seeking,0.9,False,acceptable_quality,[],False,
Somerset,Female,509,vest maker tj,1,1881,vest maker tj,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,vest maker tj,other,0.54,True,unchanged_with_some_invalid_words,['tj'],False,vest maker tj
Somerset,Female,659,grooms collar works shirt wife,1,1881,grooms wife collar works shirt,79590,79510,SHIRTMAKERS AND SEAMSTRESSES,"Hand and Machine Sewer, General",,grooms collar works shirt wife,family_dependent,0.8856399135344702,False,acceptable_quality,[],False,
Somerset,Female,788,gas manager wife,1,1881,gas manager wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,gas manager wife,family_dependent,0.9,False,acceptable_quality,[],False,
Somerset,Male,24,retired capt royal artillery,1,1881,capt retired royal artillery,58430,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,,retired capt royal artillery,unemployed_seeking,0.8845410010049991,False,acceptable_quality,[],False,
Somerset,Male,65,civil gas engineer,1,1881,civil gas engineer,2200,2290,CIVIL ENGINEERS,Other Civil Engineers,,civil gas engineer,other,0.9,False,acceptable_quality,[],False,
Somerset,Male,76,pensioner musician,1,1881,musician pensioner,17120,17135,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Orchestra and Band Conductor,moderate,pensioner musician,unemployed_seeking,0.8496787601654118,False,acceptable_quality,[],False,
Somerset,Male,290,edge tool maker local m proctor,1,1881,edge tool maker local m proctor,83210,83220,TOOLMAKERS,Tool and Die Maker,,edge tool maker local m proctor,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['m'],False,
Somerset,Male,481,laborer in matting works,1,1881,laborer in matting works,74430,74400,ALKALI MANUFACTURE,"Still or Reactor Operator, Specialisation Unknown",,laborer in matting works,other,0.9,False,acceptable_quality,[],False,
Somerset,Male,511,hairdresser,1,1881,hair dresser,94290,94290,HAIR AND BRISTLE WORKERS,Other Basketry Weavers and Brush Makers,,hairdresser,personal_service,0.8328618627152663,False,acceptable_quality,[],False,
Somerset,Male,709,unemployed brewer,1,1881,unemployed brewer,77820,77810,BREWERS,"Brewer, General",,unemployed brewer,unemployed_seeking,0.9,False,acceptable_quality,[],False,
Staffordshire,Male,542,book binder,34,1881,bookbinder,92600,92625,BOOKBINDERS,Bookbinder (Hand or Machine),simple,book binder,crafts_trades,0.8260450317902827,False,acceptable_quality,[],False,
Staffordshire,Female,512,brush maker,32,1881,brush maker,94290,94240,BRUSH AND BROOM MAKERS,Broom Maker (Hand),,brush maker,manufacturing_other,0.9,False,acceptable_quality,[],False,
Staffordshire,Male,235,retired coal merchant,5,1881,retired coal merchant,41015,41025,COAL MERCHANTS AND DEALERS,Working Proprietor (Wholesale or Retail Trade),,retired coal merchant,unemployed_seeking,0.9,False,acceptable_quality,[],False,
Staffordshire,Male,241,boy foundry,4,1881,foundry boy,72100,72120,PIG IRON MANUFACTURE (BLAST FURNACE),Blast Furnaceman (Ore smelting),,boy foundry,other,0.8658716138713712,False,acceptable_quality,[],False,
Staffordshire,Male,273,hollowware turner iron,4,1881,hollowware turner iron,83400,84100,UNDEFINED ENGINE AND MACHINE MAKING (NOT TEXTILE),Machinery Fitters and Machine Assemblers,,hollowware turner iron,other,0.9,False,acceptable_quality,[],False,
Staffordshire,Male,725,miner,3,1881,cminer,85500,96190,OTHER ELECTRICITY SUPPLY,Other Power-Generating Machinery Operators,,miner,mining_quarrying,0.9834307516145988,False,acceptable_quality,[],False,
Staffordshire,Female,650,apprentice milliner,2,1881,apprentice millinary,79320,79310,MILLINERS (NOT RETAIL - WORKSHOP/FACTORY),"Hat Maker, General",,apprentice milliner,clothing_footwear,0.916362360652994,False,acceptable_quality,[],False,
Staffordshire,Male,315,retired key maker,2,1881,retired key maker,83700,83930,"LOCK, KEY MAKERS",Locksmith,,retired key maker,unemployed_seeking,0.9,False,acceptable_quality,[],False,
Staffordshire,Female,437,upholsterer,1,1881,upholsterest,81120,81120,CABINET MAKERS,Cabinetmaker,simple,upholsterer,crafts_trades,1.0,False,acceptable_quality,[],False,
Staffordshire,Female,464,brick maker,1,1881,brick maker un,89300,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,,brick maker,building_construction,0.7384694947173632,False,acceptable_quality,[],False,
Staffordshire,Female,467,painter on earthenware,1,1881,painter on earthenware,89200,89210,"EARTHENWARE, CHINA, PORCELAIN--MANUFACTURE","Potter, General",,painter on earthenware,building_construction,0.9,False,acceptable_quality,[],False,
Staffordshire,Female,661,buttoner,1,1881,buttoner,79400,79475,GLOVE MANUFACTURE,"Glove Cutter, Leather or other material",,buttoner,other,0.9,False,acceptable_quality,[],False,
Staffordshire,Female,771,machinist,1,1881,machinist do,83400,79550,MACHINISTS MACHINE WORKERS UNDEFINED,Sewing-Machine Operator,moderate,machinist,metalwork_engineering,0.6863569633673874,False,acceptable_quality,[],False,
Staffordshire,Female,789,maltster maker wife,1,1881,malt maker wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,maltster maker wife,family_dependent,0.7433286483516298,False,acceptable_quality,[],False,
Staffordshire,Male,116,house agent,1,1881,house agent rd,44330,44330,AUCTIONEERS APPRAISERS VALUERS HOUSE AGENTS,Appraiser,,house agent rd,professional_clerical,0.54,True,unchanged_with_some_invalid_words,['rd'],False,house agent rd
Staffordshire,Male,127,locomotive engineer cleaner or,1,1881,locomotive eng cleaner or,98300,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,complex,locomotive eng cleaner or,other,0.54,True,unchanged_with_some_invalid_words,['eng'],False,locomotive eng cleaner or
Staffordshire,Male,171,office boy in tramway messenger,1,1881,office boy in tramy compy mess,37040,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,,boy office in tramy compy messenger,transport_communication,0.606043038276464,True,modification_poor_result,"['tramy', 'compy']",False,boy office in tramy compy messenger
Staffordshire,Male,173,boy farmer acres laborers,1,1881,farmer  acres  laborers   boy,61110,61110,"FARMER, GRAZIER",General Farmer,,boy farmer acres laborers,agricultural,0.8526887431837687,False,acceptable_quality,[],False,
Staffordshire,Male,247,commercial clerk at copper works,1,1881,commercial clerk at copper works,87330,72000,COPPER MANUFACTURE,"Metal Processor, Specialisation Unknown",,commercial clerk at copper works,professional_clerical,0.9,False,acceptable_quality,[],False,
Staffordshire,Male,280,trap manufacturer vermin control man,1,1881,trap manufacturer vermin a j,84190,84190,AGRICULTURAL MACHINE AND IMPLEMENT MAKERS,Other Machinery Fitters and Machine Assemblers,,trap manufacturer vermin a j,metalwork_engineering,0.54,True,unchanged_with_some_invalid_words,"['a', 'j']",False,trap manufacturer vermin a j
Staffordshire,Male,308,fetler artz,1,1881,fetler artz,83890,83990,GAS STOVE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,fetler artz,other,0.27,True,unchanged_with_many_invalid_words,"['fetler', 'artz']",False,fetler artz
Staffordshire,Male,340,tube finisher,1,1881,tube finisher i,83890,72740,MIXED OR UNSPECIFIED METALS - TUBE MANUFACTURE,Seamless Pipe and Tube Drawer,moderate,tube finisher i,other,0.54,True,unchanged_with_some_invalid_words,['i'],False,tube finisher i
Staffordshire,Male,360,rly waggon maker,1,1881,rly waggon maker,81300,87370,"RAILWAY--COACH, WAGON MAKER",Vehicle Sheet-Metal Worker,,rly waggon maker,other,0.54,True,unchanged_with_some_invalid_words,['rly'],False,rly waggon maker
Staffordshire,Male,437,cabinet makers foreman,1,1881,cabinet makers foreman,81120,81120,CABINET MAKERS,Cabinetmaker,,cabinet makers foreman,crafts_trades,0.9,False,acceptable_quality,[],False,
Staffordshire,Male,455,ironworker turner over,1,1881,ironworker turner over,81230,81230,WOOD TURNER,Wood Turner,,ironworker turner over,other,0.9,False,acceptable_quality,[],False,
Staffordshire,Male,533,printing machine minder,1,1881,machine man eng eth,92110,92230,PRINTING MACHINE MINDERS,Rotary Pressman,,machine man eng eth,other,0.54,True,unchanged_with_some_invalid_words,"['eng', 'eth']",False,machine man eng eth
Staffordshire,Male,628,apprentice draper employee,1,1881,draper emp  assts  app,41010,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),,apprentice draper emp assts,retail_trade,0.7288765968776667,True,modification_poor_result,"['emp', 'assts']",False,apprentice draper emp assts
Staffordshire,Male,695,packer in,1,1881,packer in,77650,77790,CHOCOLATE COCOA MAKERS,"Other Tea, Coffee and Cocoa Preparers",,packer in,other,0.9,False,acceptable_quality,[],False,
Staffordshire,Male,747,figure maker cg,1,1881,figure maker c  g,92900,16120,FIGURE AND IMAGE MAKERS NOT EARTHENWARE,Sculptor,,figure maker c g,other,0.6886898312450512,True,modification_poor_result,"['c', 'g']",False,figure maker c g
Staffordshire,Male,768,unemployed tender moulder,1,1881,tender moulder unemployed,84110,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",moderate,unemployed tender moulder,unemployed_seeking,0.8571118847837225,False,acceptable_quality,[],False,
Suffolk,Female,789,carpenter wife,98,1881,carpenters wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,moderate,carpenter wife,family_dependent,0.7351084296550265,False,acceptable_quality,[],False,
Suffolk,Female,788,brick maker wife,19,1881,brickmaker wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,brick maker wife,family_dependent,0.7664191678923079,False,acceptable_quality,[],False,
Suffolk,Male,713,innkeeper,8,1881,inkeeper,51020,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),simple,innkeeper,food_drink,1.0,False,acceptable_quality,[],False,
Suffolk,Female,76,teacher of music pianist,3,1881,teacher of music pianist,17120,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,,teacher of music pianist,professional_clerical,0.9,False,acceptable_quality,[],False,
Suffolk,Male,127,engine driver,3,1881,engine driver g e r,98300,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,,engine driver,transport_communication,0.8118857624961623,False,acceptable_quality,[],False,
Suffolk,Female,797,paupers,2,1881,paupers,99999,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,simple,paupers,other,0.9,False,acceptable_quality,[],False,
Suffolk,Female,173,boy farmer of acres employg men,1,1881,farmer of  acres employg  men  boy,61110,61110,"FARMER, GRAZIER",General Farmer,,boy farmer of acres employg men,agricultural,0.8680039877204925,False,acceptable_quality,[],False,
Suffolk,Female,675,hand dealer in second clothes,1,1881,dealer in second hand clothes,41010,41025,ARTIFICIAL FLOWER DEALERS,Working Proprietor (Wholesale or Retail Trade),,hand dealer in second clothes,other,0.8851107548561955,False,acceptable_quality,[],False,
Suffolk,Male,11,superintendent suffolk county police,1,1881,superintendant suffolk county police,58220,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),,superintendant suffolk county police,public_service,0.54,True,unchanged_with_some_invalid_words,['superintendant'],False,superintendant suffolk county police
Suffolk,Male,52,master school certified,1,1881,school master certified,13200,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,master school certified,other,0.8722087549591835,False,acceptable_quality,[],False,
Suffolk,Male,366,boy wheelwright publican emp men,1,1881,wheelwright  publican emp  men  boy,81400,81925,WHEELWRIGHT,Cartwright,,boy wheelwright publican emp men,crafts_trades,0.868997897546141,False,acceptable_quality,[],False,
Suffolk,Male,412,bricklayer,1,1881,bricklayer retrd,95120,95120,BRICKLAYER,Bricklayer (Construction),,bricklayer,building_construction,0.7876584603396266,False,acceptable_quality,[],False,
Surrey (Extra London),Female,84,domestic servant,46,1881,domestic servant nurse,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.7401612950423675,False,acceptable_quality,[],False,
Surrey (Extra London),Male,547,news agent,14,1881,news agent,43030,41030,NEWSPAPER AGENTS,Working Proprietor (Retail Trade),moderate,news agent,professional_clerical,0.9,False,acceptable_quality,[],False,
Surrey (Extra London),Male,56,author,9,1881,author,15100,15120,AUTHORS EDITORS JOURNALISTS AND CREATIVE ADVERTISING WORKERS,Author,simple,author,other,0.9,False,acceptable_quality,[],False,
Surrey (Extra London),Male,81,boot maker,4,1881,book maker,59990,18090,BILLIARDS CRICKET AND OTHER GAMES SERVICE,"Other Athletes, Sportsmen and Related Workers",,boot maker,clothing_footwear,0.7469415573223019,False,acceptable_quality,[],False,
Surrey (Extra London),Male,691,baker man,4,1881,baker man,41010,41025,BAKERS (DEALERS),Working Proprietor (Wholesale or Retail Trade),,baker man,food_drink,0.9,False,acceptable_quality,[],False,
Surrey (Extra London),Female,53,interest of money and rents of lands,3,1881,interest of money and rents of lands,13100,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",,interest of money and rents of lands,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
Surrey (Extra London),Male,84,domestic servant,3,1881,dom serv footman,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.7051892632103,False,acceptable_quality,[],False,
Surrey (Extra London),Male,171,hall porter dom,2,1881,hall porter dom,37040,97190,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Other Dockers and Freight Handlers,moderate,hall porter dom,transport_communication,0.9,False,acceptable_quality,[],False,
Surrey (Extra London),Male,274,road labourer,2,1881,dly laborer,84190,99910,LABOURERS (UNDEFINED) IN ENGINEERING WORKS,Labourer,,road labourer,building_construction,0.9078512711901412,False,acceptable_quality,[],False,
Surrey (Extra London),Female,98,formely,1,1881,formely,53102,53130,COOKS (NOT DOMESTIC),"Cook, except Private Service",simple,formely,other,0.27,True,unchanged_with_many_invalid_words,['formely'],False,formely
Surrey (Extra London),Female,261,carrier,1,1881,farrier,83150,83110,FARRIERS,"Blacksmith, General",simple,carrier,transport_communication,0.7869734292544878,False,acceptable_quality,[],False,
Surrey (Extra London),Female,772,retired pensioner,1,1881,retired penson,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired penson,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,['penson'],False,retired penson
Surrey (Extra London),Female,789,surveyor wife,1,1881,retired surveyor wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,surveyor wife,family_dependent,0.682502528201751,False,acceptable_quality,[],False,
Surrey (Extra London),Male,27,enginer labr e r,1,1881,enginers labr e  m,58420,58340,MEN OF THE MARINES,Other Military Ranks,,enginers labr e m,other,0.6893517019594985,True,modification_poor_result,"['enginers', 'labr', 'e', 'm']",False,enginers labr e m
Surrey (Extra London),Male,181,domestic servant,1,1881,farmers domestic servant,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,domestic servant,domestic_service,0.661186270094821,False,acceptable_quality,[],False,
Surrey (Extra London),Male,185,gardener,1,1881,gardeners assistt,62710,62740,OTHER GARDENER (NOT DOMESTIC),Gardener,,gardener assistt,agricultural,0.5844798393307288,True,modification_poor_result,['assistt'],False,gardener assistt
Surrey (Extra London),Male,275,apprentice boiler maker,1,1881,apprentice to boiler maker,87350,87350,BOILER MAKERS,Boilersmith,,apprentice boiler maker,metalwork_engineering,0.8137575902847517,False,acceptable_quality,[],False,
Surrey (Extra London),Male,425,labr plumbers,1,1881,labr plumbers,87130,87110,"PLUMBER, PIPE FITTER","Pipe Fitter, General",,labr plumbers,building_construction,0.54,True,unchanged_with_some_invalid_words,['labr'],False,labr plumbers
Surrey (Extra London),Male,468,assist carrier,1,1881,assist carrier,89120,89156,"SHEET, PLATE--GLASS MANUFACTURE",Glass Cutter,,assist carrier,transport_communication,0.9,False,acceptable_quality,[],False,
Surrey (Extra London),Male,622,dyer cleaner,1,1881,dyer  cleaner,75600,75622,UNDEFINED TEXTILE DYERS,"Yarn, Fabric or Garment Dyer",,dyer cleaner,crafts_trades,0.8784752403479763,False,acceptable_quality,[],False,
Sussex,Male,464,brick maker,787,1881,brickmaker,89300,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,simple,brick maker,building_construction,0.8635379209230444,False,acceptable_quality,[],False,
Sussex,Female,181,agricultural labourer,5,1881,works on farm ag lab,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,agricultural labourer,agricultural,0.5135502418914196,False,acceptable_quality,[],False,
Sussex,Male,181,stackman,2,1881,stackman,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",simple,stackman,other,0.9,False,acceptable_quality,[],False,
Sussex,Female,181,farm domestic servant indoor agricultural labourer,1,1881,farm servt indoor ag lab,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm domestic servant indoor agricultural labourer,agricultural,0.569144647072188,False,acceptable_quality,[],False,
Sussex,Female,602,embroidery,1,1881,embroidery,79540,79565,EMBROIDERERS,"Embroiderer, Hand or Machine",simple,embroidery,other,0.9,False,acceptable_quality,[],False,
Sussex,Female,692,assistant stationer confectioner,1,1881,stationer  confectioner assistant,41010,41025,BISCUIT CAKE DEALERS (CONFECTIONISTS),Working Proprietor (Wholesale or Retail Trade),,assistant stationer confectioner,food_drink,0.8643738293923853,False,acceptable_quality,[],False,
Sussex,Female,772,wheelwright wife,1,1881,wife to wheelwright,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,wheelwright wife,family_dependent,0.7482844719520476,False,acceptable_quality,[],False,
Sussex,Female,790,farmer widow,1,1881,widow of retired farmer,99999,99999,WIDOWS (OF NO SPECIFIED OCCUPATION),Unspecified worktitle or several titles,,farmer widow,family_dependent,0.5721646498407018,False,acceptable_quality,[],False,
Sussex,Male,42,surgeon general practitioner,1,1881,surgeon  general practitioner,6100,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",,surgeon general practitioner,professional_clerical,0.8907204363995042,False,acceptable_quality,[],False,
Sussex,Male,53,professor of elocution,1,1881,professor of ellocution,13100,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",,professor of ellocution,other,0.54,True,unchanged_with_some_invalid_words,['ellocution'],False,professor of ellocution
Sussex,Male,53,professor of experimental physics,1,1881,proffessor of experimental physics,13100,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",,proffessor of experimental physics,other,0.54,True,unchanged_with_some_invalid_words,['proffessor'],False,proffessor of experimental physics
Sussex,Male,76,teacher pianoforte music,1,1881,teacher pianoforte music,17120,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,moderate,teacher pianoforte music,professional_clerical,0.9,False,acceptable_quality,[],False,
Sussex,Male,162,boatman,1,1881,boatmn,98130,98190,BARGEMEN LIGHTERMEN WATERMEN (& CANAL WORKERS GENERALLY),"Other Ships' Deck Ratings, Barge Crews and Boatmen",,boatman,transport_communication,1.0,False,acceptable_quality,[],False,
Sussex,Male,171,boy errand boy,1,1881,errand boy dom,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,boy errand boy,transport_communication,0.7765757677356511,False,acceptable_quality,[],False,
Sussex,Male,262,smith b,1,1881,smith b,83120,83110,BLACKSMITHS,"Blacksmith, General",,smith b,other,0.54,True,unchanged_with_some_invalid_words,['b'],False,smith b
Sussex,Male,286,late in revenu excise offices,1,1881,late in revenu excise offices,85100,85320,OTHER ELECTRICAL APPARATUS MAKERS,Electrical Equipment Assembler,,late in revenu excise offices,unemployed_seeking,0.7200000000000001,False,unchanged_with_few_invalid_words,['revenu'],False,
Sussex,Male,365,apprentice coachmaker painters,1,1881,coach painters apprentice,81300,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,,apprentice coachmaker painters,building_construction,0.679316213155824,False,acceptable_quality,[],False,
Sussex,Male,436,urban suss authy road labourer,1,1881,urban suss authy road labourer,97490,99910,ROAD LABOURERS,Labourer,,urban suss authy road labourer,building_construction,0.7200000000000001,False,unchanged_with_few_invalid_words,['authy'],False,
Sussex,Male,531,printer compositor machine foreman,1,1881,printer  compositor machine foreman,92120,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,,printer compositor machine foreman,crafts_trades,0.8923519673347664,False,acceptable_quality,[],False,
Sussex,Male,663,assistant boot and shoe maker,1,1881,assistant boot  shoe maker,80100,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",,assistant boot and shoe maker,clothing_footwear,0.8510753076531044,False,acceptable_quality,[],False,
Warwickshire,Female,262,blacksmith,9,1881,blacksmith,83120,83110,BLACKSMITHS,"Blacksmith, General",simple,blacksmith,metalwork_engineering,0.9,False,acceptable_quality,[],False,
Warwickshire,Male,699,mineral water maker,9,1881,mineral water maker,77840,77890,GINGER BEER MINERAL WATER MANUFACTURE OTHERS,"Other Brewers, Wine and Beverage Makers",,mineral water maker,mining_quarrying,0.9,False,acceptable_quality,[],False,
Warwickshire,Female,739,pearl grinder,8,1881,pearl grinder,94990,94990,BONE HORN IVORY TORTOISE-SHELL WORKERS,Other Production and Related Workers Not Elsewhere Classified,,pearl grinder,other,0.9,False,acceptable_quality,[],False,
Warwickshire,Male,326,brass tube solderer,7,1881,brass tube solderer,83890,83990,"BRASS, BRONZE GOODS WORKERS","Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,brass tube solderer,other,0.9,False,acceptable_quality,[],False,
Warwickshire,Female,307,machine maker,5,1881,chain maker,83160,83110,ANCHOR & CHAIN MANUFACTURE,"Blacksmith, General",,machine maker,metalwork_engineering,0.732394182770231,False,acceptable_quality,[],False,
Warwickshire,Female,789,iron moulder wife,5,1881,iron moulder wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,iron moulder wife,family_dependent,0.9,False,acceptable_quality,[],False,
Warwickshire,Male,311,unemployed bedstead maker,4,1881,bedstead maker unemployed,83890,83990,IRON BEDSTEAD MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,unemployed bedstead maker,unemployed_seeking,0.8571118847837225,False,acceptable_quality,[],False,
Warwickshire,Female,306,wood screw woman,2,1881,wood screw woman,83890,83990,BOLT NUT RIVET AND SCREW MANUFACTURE,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,wood screw woman,other,0.9,False,acceptable_quality,[],False,
Warwickshire,Female,173,boy employing men,1,1881,employing  men   boy,61110,61110,"FARMER, GRAZIER",General Farmer,moderate,boy employing men,other,0.8434485711754104,False,acceptable_quality,[],False,
Warwickshire,Female,296,warehouse woman pin maker,1,1881,warehouse woman pin manufy,83890,83990,PIN MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,warehouse woman pin manufy,general_labour,0.54,True,unchanged_with_some_invalid_words,['manufy'],False,warehouse woman pin manufy
Warwickshire,Female,789,glass etchers wife,1,1881,glass etchers wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,glass etchers wife,family_dependent,0.9,False,acceptable_quality,[],False,
Warwickshire,Female,789,miller corn merchants wife,1,1881,miller  corn merchants wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,miller corn merchants wife,family_dependent,0.8900100584126297,False,acceptable_quality,[],False,
Warwickshire,Male,28,late vicar of chilvers coton warwickshire,1,1881,late vicar of chilvers coton warwickshire,14120,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,,late vicar of chilvers coton warwickshire,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,"['coton', 'warwickshire']",False,late vicar of chilvers coton warwickshire
Warwickshire,Male,28,vicar of st marys leamington,1,1881,vicar of st marys leamington,14120,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,,vicar of st marys leamington,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['leamington'],False,
