record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
931,96900,Male hauling engine man in Yorkshire North Riding,hauling engine man,Male,Yorkshire North Riding,1
932,99999,Male retired house proprietor in Yorkshire North Riding,retired house proprietor,Male,Yorkshire North Riding,1
933,54020,Female general domestic in Yorkshire West Riding,general domestic,Female,Yorkshire West Riding,176
934,75200,Male cotton warp dresser in Yorkshire West Riding,cotton warp dresser,Male,Yorkshire West Riding,36
935,79990,Female cotton minder in Yorkshire West Riding,cotton minder,Female,Yorkshire West Riding,19
936,73300,Male labourer at paper miller in Yorkshire West Riding,labourer at paper miller,Male,Yorkshire West Riding,17
937,61400,Male farm bailiff in Yorkshire West Riding,farm bailiff,Male,Yorkshire West Riding,8
938,75100,Male teazer woollen in Yorkshire West Riding,teazer woollen,Male,Yorkshire West Riding,6
939,75000,Male worsted weft manager in Yorkshire West Riding,worsted weft manager,Male,Yorkshire West Riding,5
940,7110,Female nurse s m in Yorkshire West Riding,nurse s m,Female,Yorkshire West Riding,3
941,41010,Female beershop keeper in Yorkshire West Riding,beershop keeper,Female,Yorkshire West Riding,2
942,44330,Male land drainage in Yorkshire West Riding,land drainage,Male,Yorkshire West Riding,2
943,33130,Male cashier bank in Yorkshire West Riding,cashier bank,Male,Yorkshire West Riding,2
944,98300,Male locomotive engine fireman in Yorkshire West Riding,locomotive engine fireman,Male,Yorkshire West Riding,2
945,84190,Male apprentice fitter printing machine works in Yorkshire West Riding,apprentice fitter printing machine works,Male,Yorkshire West Riding,2
946,95410,Male apprentice joiner builder in Yorkshire West Riding,apprentice joiner builder,Male,Yorkshire West Riding,2
947,75000,Male worsted genappe mohair overlooker in Yorkshire West Riding,worsted genappe mohair overlooker,Male,Yorkshire West Riding,2
948,7220,Female formerly sick nurse in Yorkshire West Riding,formerly sick nurse,Female,Yorkshire West Riding,1
949,13200,Female teacher history mathematics school in Yorkshire West Riding,teacher history mathematics school,Female,Yorkshire West Riding,1
950,54020,Female stillroom maid domes domestic servant domestic in Yorkshire West Riding,stillroom maid domes domestic servant domestic,Female,Yorkshire West Riding,1
951,4290,Female lockkeeper in Yorkshire West Riding,lockkeeper,Female,Yorkshire West Riding,1
952,3200,Female assistant ger in Yorkshire West Riding,assistant ger,Female,Yorkshire West Riding,1
953,89200,Female potter earthenware in Yorkshire West Riding,potter earthenware,Female,Yorkshire West Riding,1
954,75400,Female weaver when working cloth in Yorkshire West Riding,weaver when working cloth,Female,Yorkshire West Riding,1
955,75200,Female cloth weaver in Yorkshire West Riding,cloth weaver,Female,Yorkshire West Riding,1
956,92800,Female woollen number in Yorkshire West Riding,woollen number,Female,Yorkshire West Riding,1
957,41010,Female apprentice confectioner in Yorkshire West Riding,apprentice confectioner,Female,Yorkshire West Riding,1
958,78100,Female apprentice cigar in Yorkshire West Riding,apprentice cigar,Female,Yorkshire West Riding,1
959,99999,Female engineer printing machine wife in Yorkshire West Riding,engineer printing machine wife,Female,Yorkshire West Riding,1
960,99999,Female surgical instrument maker wife in Yorkshire West Riding,surgical instrument maker wife,Female,Yorkshire West Riding,1
961,99999,Female umbrella foreman wife in Yorkshire West Riding,umbrella foreman wife,Female,Yorkshire West Riding,1
962,99999,Female agricultural labourer widow in Yorkshire West Riding,agricultural labourer widow,Female,Yorkshire West Riding,1
963,37020,Male servant in chemists office in Yorkshire West Riding,servant in chemists office,Male,Yorkshire West Riding,1
964,11010,Male chartered accountant emplg clerk in Yorkshire West Riding,chartered accountant emplg clerk,Male,Yorkshire West Riding,1
965,44330,Male retired land agent in Yorkshire West Riding,retired land agent,Male,Yorkshire West Riding,1
966,44120,Male insurance clerk musician in Yorkshire West Riding,insurance clerk musician,Male,Yorkshire West Riding,1
967,98300,Male engine makers foreman in Yorkshire West Riding,engine makers foreman,Male,Yorkshire West Riding,1
968,98300,Male locomotive driver in Yorkshire West Riding,locomotive driver,Male,Yorkshire West Riding,1
969,97130,Male foreman porter rly in Yorkshire West Riding,foreman porter rly,Male,Yorkshire West Riding,1
970,97190,Male coal shipper navy domestic servant in Yorkshire West Riding,coal shipper navy domestic servant,Male,Yorkshire West Riding,1
971,37040,Male boy errand at factory in Yorkshire West Riding,boy errand at factory,Male,Yorkshire West Riding,1
972,61110,Male farmer acres in Yorkshire West Riding,farmer acres,Male,Yorkshire West Riding,1
973,61110,Male farmer of acres joiner grocer in Yorkshire West Riding,farmer of acres joiner grocer,Male,Yorkshire West Riding,1
974,62110,Male journeyman agricultural labourer in Yorkshire West Riding,journeyman agricultural labourer,Male,Yorkshire West Riding,1
975,21140,Male colliery mine domestic servant in Yorkshire West Riding,colliery mine domestic servant,Male,Yorkshire West Riding,1
976,22130,Male boy quarry half timer in Yorkshire West Riding,boy quarry half timer,Male,Yorkshire West Riding,1
977,41015,Male stone merchant employing men in Yorkshire West Riding,stone merchant employing men,Male,Yorkshire West Riding,1
978,83400,Male steam hamer driver iron in Yorkshire West Riding,steam hamer driver iron,Male,Yorkshire West Riding,1
979,83160,Male heater for file maker in Yorkshire West Riding,heater for file maker,Male,Yorkshire West Riding,1
980,83890,Male gas engineer gas in Yorkshire West Riding,gas engineer gas,Male,Yorkshire West Riding,1
981,81300,Male apprentice carriage trimmers in Yorkshire West Riding,apprentice carriage trimmers,Male,Yorkshire West Riding,1
982,41010,Male bricklayer fitter in Yorkshire West Riding,bricklayer fitter,Male,Yorkshire West Riding,1
983,75200,Male worsted spinner in Yorkshire West Riding,worsted spinner,Male,Yorkshire West Riding,1
984,75200,Male ward dresser foreman worsted in Yorkshire West Riding,ward dresser foreman worsted,Male,Yorkshire West Riding,1
985,75000,Male cloth boiler wool in Yorkshire West Riding,cloth boiler wool,Male,Yorkshire West Riding,1
986,75000,Male foreman woolen miller in Yorkshire West Riding,foreman woolen miller,Male,Yorkshire West Riding,1
987,75000,Male wool combing overlooker w cloth in Yorkshire West Riding,wool combing overlooker w cloth,Male,Yorkshire West Riding,1
988,75000,Male worsted drawing overlooker text in Yorkshire West Riding,worsted drawing overlooker text,Male,Yorkshire West Riding,1
989,75600,Male dyer cloth finisher wool in Yorkshire West Riding,dyer cloth finisher wool,Male,Yorkshire West Riding,1
990,41010,Male assistant shopman grocer in Yorkshire West Riding,assistant shopman grocer,Male,Yorkshire West Riding,1
991,77830,Male malster laborer in Yorkshire West Riding,malster laborer,Male,Yorkshire West Riding,1
992,41010,Male flour horse shop in Yorkshire West Riding,flour horse shop,Male,Yorkshire West Riding,1
993,96900,Male unemployed engine maker in Yorkshire West Riding,unemployed engine maker,Male,Yorkshire West Riding,1
994,99150,Male apprentice draping in Yorkshire West Riding,apprentice draping,Male,Yorkshire West Riding,1
995,99999,Male gentleman independent in Yorkshire West Riding,gentleman independent,Male,Yorkshire West Riding,1
996,99999,Male late no occupation signalman on ry mrssy in Yorkshire West Riding,late no occupation signalman on ry mrssy,Male,Yorkshire West Riding,1
