record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
961,62113,Male farmer woking on farm son in Yorkshire West Riding,farmer woking on farm son,Male,YORKSHIRE WEST RIDING,1
962,61400,Male head bailiff selby county court in Yorkshire West Riding,head bailiff selby county court,Male,YORKSHIRE WEST RIDING,1
963,62110,Male retired farm laborer in Yorkshire West Riding,retired farm laborer,Male,YORKSHIRE WEST RIDING,1
964,97490,Male drainer farm in Yorkshire West Riding,drainer farm,Male,YORKSHIRE WEST RIDING,1
965,71120,Male coal getting undergroun in Yorkshire West Riding,coal getting undergroun,Male,YORKSHIRE WEST RIDING,1
966,71120,Male coal miner director in Yorkshire West Riding,coal miner director,Male,YORKSHIRE WEST RIDING,1
967,71120,Male byworkman in the coal mine in Yorkshire West Riding,byworkman in the coal mine,Male,YORKSHIRE WEST RIDING,1
968,71120,Male coal miner trammer coal mine in Yorkshire West Riding,coal miner trammer coal mine,Male,YORKSHIRE WEST RIDING,1
969,22130,Male master sandstone quarry in Yorkshire West Riding,master sandstone quarry,Male,YORKSHIRE WEST RIDING,1
970,72400,Male iron and steel labouer in Yorkshire West Riding,iron and steel labouer,Male,YORKSHIRE WEST RIDING,1
971,72100,Male steel labourer at in Yorkshire West Riding,steel labourer at,Male,YORKSHIRE WEST RIDING,1
972,83230,Male pensioner age formerly engineer pattern maker in Yorkshire West Riding,pensioner age formerly engineer pattern maker,Male,YORKSHIRE WEST RIDING,1
973,83230,Male pattern room man in Yorkshire West Riding,pattern room man,Male,YORKSHIRE WEST RIDING,1
974,83230,Male apprentice iron founders pattern making in Yorkshire West Riding,apprentice iron founders pattern making,Male,YORKSHIRE WEST RIDING,1
975,85100,Male saker in in Yorkshire West Riding,saker in,Male,YORKSHIRE WEST RIDING,1
976,83860,Male wire drawer silver in Yorkshire West Riding,wire drawer silver,Male,YORKSHIRE WEST RIDING,1
977,95410,Male joinerbuilding in Yorkshire West Riding,joinerbuilding,Male,YORKSHIRE WEST RIDING,1
978,41010,Male carver for furniture in Yorkshire West Riding,carver for furniture,Male,YORKSHIRE WEST RIDING,1
979,74640,Male dyewood cutter in Yorkshire West Riding,dyewood cutter,Male,YORKSHIRE WEST RIDING,1
980,80390,Male papers maker in Yorkshire West Riding,papers maker,Male,YORKSHIRE WEST RIDING,1
981,75100,Male tenter in finishing in Yorkshire West Riding,tenter in finishing,Male,YORKSHIRE WEST RIDING,1
982,79990,Male operative cotton fullre in Yorkshire West Riding,operative cotton fullre,Male,YORKSHIRE WEST RIDING,1
983,75200,Male plain weaver woollen in Yorkshire West Riding,plain weaver woollen,Male,YORKSHIRE WEST RIDING,1
984,75200,Male weaver pattern woolen in Yorkshire West Riding,weaver pattern woolen,Male,YORKSHIRE WEST RIDING,1
985,75000,Male weaving manger worsted miller in Yorkshire West Riding,weaving manger worsted miller,Male,YORKSHIRE WEST RIDING,1
986,75000,Male labourer at maltkiln in Yorkshire West Riding,labourer at maltkiln,Male,YORKSHIRE WEST RIDING,1
987,75000,Male yarn foreman winder in Yorkshire West Riding,yarn foreman winder,Male,YORKSHIRE WEST RIDING,1
988,75600,Male dyer and finisher of cotton cord in Yorkshire West Riding,dyer and finisher of cotton cord,Male,YORKSHIRE WEST RIDING,1
989,75600,Male cloth cutter in Yorkshire West Riding,cloth cutter,Male,YORKSHIRE WEST RIDING,1
990,41010,Male apprentice spirit merchant in Yorkshire West Riding,apprentice spirit merchant,Male,YORKSHIRE WEST RIDING,1
991,41010,Male boot shop manager in Yorkshire West Riding,boot shop manager,Male,YORKSHIRE WEST RIDING,1
992,77500,Male salesman egg of butter factor in Yorkshire West Riding,salesman egg of butter factor,Male,YORKSHIRE WEST RIDING,1
993,41010,Male provision merchants vanman in Yorkshire West Riding,provision merchants vanman,Male,YORKSHIRE WEST RIDING,1
994,41010,Male gr in Yorkshire West Riding,gr,Male,YORKSHIRE WEST RIDING,1
995,77820,Male storekeeper at brewery in Yorkshire West Riding,storekeeper at brewery,Male,YORKSHIRE WEST RIDING,1
996,49040,Male boy school part time bolt makers errand in Yorkshire West Riding,boy school part time bolt makers errand,Male,YORKSHIRE WEST RIDING,1
997,96900,Male engineer out of business in Yorkshire West Riding,engineer out of business,Male,YORKSHIRE WEST RIDING,1
998,99999,Male late painter in Yorkshire West Riding,late painter,Male,YORKSHIRE WEST RIDING,1
