County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm
STAFFORDSHIRE,Male,776,at a pension,2,1861,at a colling,99999,99999,RECEIVING OLD AGE PENSION (OCCUPATION OR FORMER OCCUPATION NOT STATED),Unspecified worktitle or several titles,moderate,at a colling,other,0.54,True,unchanged_with_some_invalid_words,['a'],False,at a colling
STAFFORDSHIRE,Male,791,grocer and gardener son,2,1861,grocer and gardeners son,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,grocer and gardener son,family_dependent,0.7380880496149167,False,multiple_occupation_excluded_from_llm_check,[],True,
STAFFORDSHIRE,Female,2,postboy mistress stationer,1,1861,post mistress  stationer,37020,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,,postboy mistress stationer,transport_communication,0.7657372209910588,False,acceptable_quality,[],False,
STAFFORDSHIRE,Female,283,assistant pollers,1,1861,pollers assistant,3200,3200,TECHNICIANS (UNSPECIFIED),"Technician, Specialisation Unknown",moderate,assistant pollers,other,0.8533884012723203,False,acceptable_quality,[],False,
STAFFORDSHIRE,Female,312,varnishers,1,1861,varnishers,83860,79640,WIRE/SPRING MATTRESS MAKERS,Mattress Maker,,varnishers,other,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Female,544,music master,1,1861,music seller,21194,41030,"MUSIC PUBLISHERS, MUSIC SELLERS",Working Proprietor (Retail Trade),,music master,personal_service,0.6655086585857799,False,acceptable_quality,[],False,
STAFFORDSHIRE,Female,791,daughter assistant,1,1861,daughter assistant,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,daughter assistant,family_dependent,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Female,796,proprietress of house,1,1861,propristor of house,99999,99999,"PRISONERS, REFORM SCHOOL INMATES ETC",Unspecified worktitle or several titles,,propristor of house,other,0.54,True,unchanged_with_some_invalid_words,['propristor'],False,propristor of house
STAFFORDSHIRE,Male,11,police,1,1861,police,58220,58220,POLICE,Policeman and other Maintainers of Law and Order (except Military),simple,police,public_service,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,28,bowdler,1,1861,bowdler,14120,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,simple,bowdler,other,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,35,tender of a blast engine,1,1861,tender of a blast engine,14140,14140,MONKS,Religious Worker (Member of Religious Order),,tender of a blast engine,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['a'],False,
STAFFORDSHIRE,Male,76,auist and profesor of music,1,1861,auist and profesor of music,17120,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,,auist and profesor of music,other,0.486,False,multiple_occupation_excluded_from_llm_check,"['auist', 'profesor']",True,
STAFFORDSHIRE,Male,84,servant,1,1861,servant lad,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant,agricultural,0.6425222594718619,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,134,railway servant,1,1861,midland railway servant,98490,54090,OTHER RAILWAY SERVANTS,Other Maids and Related Housekeeping Service Workers,,railway servant,domestic_service,0.6987819239953418,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,173,farmer of acres employing labourer,1,1861,farmer of  acres employing  labourer,61110,61110,"FARMER, GRAZIER",General Farmer,complex,farmer of acres employing labourer,agricultural,0.8847599748819491,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,173,victualler and small farmer,1,1861,victualler and small farmer,61110,61110,"FARMER, GRAZIER",General Farmer,,victualler and small farmer,agricultural,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
STAFFORDSHIRE,Male,185,master gardener,1,1861,master gardiner,62710,62740,OTHER GARDENER (NOT DOMESTIC),Gardener,,master gardener,agricultural,0.7566453501354604,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,200,pit banker,1,1861,pit banker,71120,71105,COAL MINERS ABOVE GROUND,"Miner, General",,pit banker,other,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,260,brass founder toll collector,1,1861,brass founder toll collector,72400,72420,BRASS FOUNDERS,Metal Pourer,complex,brass founder toll collector,metalwork_engineering,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,280,master shoe maker,1,1861,spade maker master,84190,84190,AGRICULTURAL MACHINE AND IMPLEMENT MAKERS,Other Machinery Fitters and Machine Assemblers,,master shoe maker,clothing_footwear,0.694359833262974,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,301,gunsmith furniture maker,1,1861,gun furniture maker,83600,83920,GUNSMITHS,Gunsmith,,gunsmith furniture maker,metalwork_engineering,0.7368190882777946,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,329,laborer at hoyes,1,1861,laboruer at hoyes,83890,83990,IRON CLASP BUCKLE HINGE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,laboruer at hoyes,other,0.27,True,unchanged_with_many_invalid_words,"['laboruer', 'hoyes']",False,laboruer at hoyes
STAFFORDSHIRE,Male,329,overlooker at pottery,1,1861,overlooker at pottery,83890,83990,IRON CLASP BUCKLE HINGE MAKERS,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,overlooker at pottery,other,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,395,steel spin maker,1,1861,steel spin maker,94940,94940,TOY MAKERS,Doll and Stuffed Toy Maker,,steel spin maker,other,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,450,work of art,1,1861,work of art,41010,41030,DEALER IN WORKS OF ART,Working Proprietor (Retail Trade),,work of art,other,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,464,brickmaker labourer,1,1861,brickmaker laburer,89300,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),moderate,brickmaker laburer,other,0.54,True,unchanged_with_some_invalid_words,['laburer'],False,brickmaker laburer
STAFFORDSHIRE,Male,468,rivet carrier in boiler yard,1,1861,rivet carrier in boiler yard,89120,89320,"SHEET, PLATE--GLASS MANUFACTURE",Glass-Making Furnaceman,,rivet carrier in boiler yard,transport_communication,0.9,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,536,printer book binder,1,1861,printer  book binder,92110,92110,PRINTERS SO DESCRIBED,"Printer, General",,printer book binder,crafts_trades,0.8863536931800144,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,742,japanner employs men and females,1,1861,japanner employs  men and  females,93330,93920,JAPANNERS,BrushPainter (except Construction),,japanner employs men and females,other,0.7954333693723683,False,multiple_occupation_excluded_from_llm_check,[],True,
STAFFORDSHIRE,Male,765,chemical labourer,1,1861,cathelick labourer,99130,99910,GENERAL LABOURERS,Labourer,,chemical labourer,manufacturing_other,0.8596325781199646,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,999,gardener,1,1861,pardoner,-1,0,,,simple,gardener,agricultural,0.7483898220717214,False,acceptable_quality,[],False,
STAFFORDSHIRE,Male,999,hackenneths,1,1861,hackenneths,-1,0,,,,hackenneths,other,0.27,True,unchanged_with_many_invalid_words,['hackenneths'],False,hackenneths
SUFFOLK,Female,84,servant domestic,49,1861,servant domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant domestic,domestic_service,0.9,False,acceptable_quality,[],False,
SUFFOLK,Female,645,hatter,4,1861,platter,94290,94290,STRAW PLAIT MANUFACTURE,Other Basketry Weavers and Brush Makers,,hatter,clothing_footwear,0.712308098114283,False,acceptable_quality,[],False,
SUFFOLK,Female,509,belter,2,1861,belter,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,simple,belter,other,0.9,False,acceptable_quality,[],False,
SUFFOLK,Male,628,retired woollen draper,2,1861,retired woollen draper,41010,41025,DRAPERS LINEN DRAPERS MERCERS,Working Proprietor (Wholesale or Retail Trade),,retired woollen draper,unemployed_seeking,0.9,False,acceptable_quality,[],False,
SUFFOLK,Male,28,curate of st peter,1,1861,ba curate ofst peter,14120,14120,"CLERGYMAN OF THE ESTABLISHED CHURCH  (CHURCH OF ENGLAND IN ENGLAND AND WALES, CHURCH OF SCOTLAND IN",Minister of Religion,,ba curate ofst peter,other,0.54,True,unchanged_with_some_invalid_words,['ofst'],False,ba curate ofst peter
SUFFOLK,Male,76,apprentice professor of music,1,1861,apprentice professon of music,17120,17145,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Singer,,apprentice professon of music,other,0.54,True,unchanged_with_some_invalid_words,['professon'],False,apprentice professon of music
SUFFOLK,Male,177,steward,1,1861,steward,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,steward,other,0.9,False,acceptable_quality,[],False,
SUFFOLK,Male,271,apprentice to agricultural machine,1,1861,apprentice to agricultural machine,83400,83410,METAL MACHINISTS (AGRICULTURAL MACHINE AND IMPLEMENT MAKING),"MachineTool Operator, General",,apprentice to agricultural machine,other,0.9,False,acceptable_quality,[],False,
SUFFOLK,Male,425,boy plumber employing men and,1,1861,plumber employing  men and  boy,87130,87105,"PLUMBER, PIPE FITTER","Plumber, General",,boy plumber employing men and,building_construction,0.7861572458520075,False,multiple_occupation_excluded_from_llm_check,[],True,
SUFFOLK,Male,425,master plumber glazieremploying one,1,1861,master plumber glazieremploying one apprentice,87130,87105,"PLUMBER, PIPE FITTER","Plumber, General",,master plumber glazieremploying one,building_construction,0.7827444553932285,False,acceptable_quality,[],False,
SUFFOLK,Male,509,maturers maker,1,1861,maturers maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,maturers maker,other,0.9,False,acceptable_quality,[],False,
SUFFOLK,Male,765,labourer,1,1861,laboourer,99130,99910,GENERAL LABOURERS,Labourer,simple,labourer,agricultural,1.0,False,acceptable_quality,[],False,
SUFFOLK,Male,773,retired army,1,1861,army retired,58410,99999,ARMY PENSIONERS,Unspecified worktitle or several titles,,retired army,unemployed_seeking,0.8598661763762426,False,acceptable_quality,[],False,
SURREY,Male,20,soldier shoemaker,2,1861,soldier shoemaker,58430,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,moderate,soldier shoemaker,clothing_footwear,0.9,False,acceptable_quality,[],False,
SURREY,Male,409,carpenter,2,1861,carpenter,95410,95410,"CARPENTER, JOINER","Carpenter, General",simple,carpenter,building_construction,0.9,False,acceptable_quality,[],False,
SURREY,Male,739,ivory turner,2,1861,ivory turner,94990,94990,BONE HORN IVORY TORTOISE-SHELL WORKERS,Other Production and Related Workers Not Elsewhere Classified,,ivory turner,other,0.9,False,acceptable_quality,[],False,
SURREY,Male,761,master batcher employing hands,2,1861,batcher master employing  hands,22190,22000,"MANUFACTURERS, MANAGERS, SUPERINTENDENTS, FOREMEN (UNSPECIFIED)","Supervisor, Foreman or Inspector, Specialisation Unknown",,master batcher employing hands,other,0.8745794714274064,False,acceptable_quality,[],False,
SURREY,Male,787,sunday scholar,2,1861,sunday scholar,99999,99999,SCHOLARS ETC,Unspecified worktitle or several titles,,sunday scholar,other,0.9,False,acceptable_quality,[],False,
SURREY,Female,788,wine merchant wife,1,1861,wine merchant wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,wine merchant wife,family_dependent,0.9,False,acceptable_quality,[],False,
SURREY,Female,789,american export merchant wife,1,1861,american export merchant wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,american export merchant wife,family_dependent,0.9,False,acceptable_quality,[],False,
SURREY,Male,65,retired engineer founder,1,1861,retired engineer  founder,2200,2290,CIVIL ENGINEERS,Other Civil Engineers,,retired engineer founder,unemployed_seeking,0.8891818977568478,False,acceptable_quality,[],False,
SURREY,Male,139,formerly groom,1,1861,formerly groom,62460,62460,"HORSEKEEPER, GROOM, STABLEMAN (NOT DOMESTIC)",Horse Worker,,formerly groom,personal_service,0.9,False,acceptable_quality,[],False,
SURREY,Male,173,farmer occupying acres,1,1861,farmer occuping  acres,61110,61110,"FARMER, GRAZIER",General Farmer,moderate,farmer occuping acres,agricultural,0.6903910480598322,True,modification_poor_result,['occuping'],False,farmer occuping acres
SURREY,Male,173,farmer of acres,1,1861,farmer of  acres,61110,61110,"FARMER, GRAZIER",General Farmer,moderate,farmer of acres,agricultural,0.8827447512739507,False,acceptable_quality,[],False,
SURREY,Male,173,farmer tones employs men boys,1,1861,farmer  tones employs  men  boys,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer tones employs men boys,agricultural,0.8733453821537506,False,acceptable_quality,[],False,
SURREY,Male,497,grocers shopman,1,1861,groucers shopman,41010,41025,OIL CAKE DEALERS,Working Proprietor (Wholesale or Retail Trade),,groucers shopman,other,0.54,True,unchanged_with_some_invalid_words,['groucers'],False,groucers shopman
SUSSEX,Female,788,carter wife,138,1861,carters wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,carter wife,family_dependent,0.742586224488586,False,acceptable_quality,[],False,
SUSSEX,Male,430,carrier and broom maker,2,1861,carrier and broom maker,97490,97400,POND RESERVOIR MAKERS,"Excavator, Specialisation Unknown",,carrier and broom maker,transport_communication,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
SUSSEX,Female,712,lodging house keeper,1,1861,managing house keeper,51040,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),,lodging house keeper,retail_trade,0.7486053695381203,False,acceptable_quality,[],False,
SUSSEX,Female,788,housewoman and blacksmith wife,1,1861,housewoman and blacksmiths wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,housewoman and blacksmith wife,family_dependent,0.7405678012633421,False,multiple_occupation_excluded_from_llm_check,[],True,
SUSSEX,Female,788,messenger wife,1,1861,messengers wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,messenger wife,family_dependent,0.765211411664847,False,acceptable_quality,[],False,
SUSSEX,Female,789,of geo adolphus gray mariner wife,1,1861,wife of geo adolphus gray mariner,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,of geo adolphus gray mariner wife,family_dependent,0.8870230865104651,False,acceptable_quality,[],False,
SUSSEX,Female,789,of publisher wife,1,1861,wife of retired publisher,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,of publisher wife,family_dependent,0.7016979479801266,False,acceptable_quality,[],False,
SUSSEX,Male,105,formerly aman worker,1,1861,formerly aman,56000,56010,"LAUNDRY WORKER: WASHER, IRONER, MANGLER, ETC. (NOT DOMESTIC)","Launderer,  General",,formerly aman,other,0.54,True,unchanged_with_some_invalid_words,['aman'],False,formerly aman
SUSSEX,Male,173,farmer of acres employing labourer,1,1861,farmer of  acres employing  labourers,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of acres employing labourer,agricultural,0.8028216176220141,False,acceptable_quality,[],False,
SUSSEX,Male,235,boy coal dealer,1,1861,coal dealer boy,41015,41025,COAL MERCHANTS AND DEALERS,Working Proprietor (Wholesale or Retail Trade),,boy coal dealer,retail_trade,0.8760512330916227,False,acceptable_quality,[],False,
SUSSEX,Male,301,assistant gunsmith maker,1,1861,gun maker assistant,83600,83920,GUNSMITHS,Gunsmith,,assistant gunsmith maker,metalwork_engineering,0.6746609923159389,False,acceptable_quality,[],False,
SUSSEX,Male,409,master carpenter employing,1,1861,carpenter master employing,95410,95420,"CARPENTER, JOINER",Construction Joiner,,master carpenter employing,building_construction,0.8757940248167706,False,acceptable_quality,[],False,
SUSSEX,Male,462,timber merchant and wheelwright employing men,1,1861,timber merchant and wheelwright employing  men,41015,41020,TIMBER MERCHANTS WOOD DEALERS,Working Proprietor (Wholesale Trade),,timber merchant and wheelwright employing men,retail_trade,0.804794637294528,False,multiple_occupation_excluded_from_llm_check,[],True,
SUSSEX,Male,663,shoe maker,1,1861,shoe maker,80100,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",,shoe maker,clothing_footwear,0.9,False,acceptable_quality,[],False,
SUSSEX,Male,765,pensioner labourer and chelsea,1,1861,labourer and chelsea pensioner,99130,99910,GENERAL LABOURERS,Labourer,complex,pensioner labourer and chelsea,unemployed_seeking,0.7822415421150831,False,multiple_occupation_excluded_from_llm_check,['chelsea'],True,
WARWICKSHIRE,Female,789,gardener wife,94,1861,gardeners wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,moderate,gardener wife,family_dependent,0.7322980938621413,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,318,spoon forger,19,1861,spoon forger,88040,88050,"SILVER-SMITHS, BUFFERS, BURNISHERS, FINISHERS",Goldsmith and Silversmith,moderate,spoon forger,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Female,788,works at home,8,1861,works at home,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,moderate,works at home,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,114,commercial traveller,3,1861,commercial traveler,43090,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,,commercial traveller,professional_clerical,0.7699879918728175,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,52,british school teacher,2,1861,british school teacher,13200,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,british school teacher,professional_clerical,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,181,husbandry servant,2,1861,husbandry servant,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,husbandry servant,domestic_service,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,663,bootboy,2,1861,bootboy,80100,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",simple,bootboy,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Female,334,worker iron of crew,1,1861,iron of crew worker,72000,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",,worker iron of crew,other,0.8653434740449654,False,acceptable_quality,[],False,
WARWICKSHIRE,Female,425,plumber and glayser,1,1861,plumber and glayser,87130,87105,"PLUMBER, PIPE FITTER","Plumber, General",,plumber and glayser,building_construction,0.486,False,multiple_occupation_excluded_from_llm_check,['glayser'],True,
WARWICKSHIRE,Female,512,attends sunday school,1,1861,attends sunday school,94290,94240,BRUSH AND BROOM MAKERS,Broom Maker (Hand),,attends sunday school,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Female,577,ribbon weaver leaner,1,1861,ribbon weaver leaner,75990,75490,RIBBON MANUFACTURE,Other Weavers and Related Workers,,ribbon weaver leaner,textile_manufacture,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Female,789,railway pointmans wife,1,1861,railway pointmans wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,railway pointmans wife,family_dependent,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Female,999,by daughter,1,1861,by daughter,-1,0,,,,by daughter,family_dependent,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,3,retired postboy office messenger,1,1861,retired post office messenger,37030,37030,POSTMEN,Postman,,retired postboy office messenger,unemployed_seeking,0.7897761443714382,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,6,officer ireland revenue,1,1861,officer ireland revenue,20200,31000,OTHER CIVIL SERVICE OFFICERS AND CLERKS,"Government Executive Official, Specialisation Unknown",,officer ireland revenue,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,19,retired officer of army,1,1861,retired officer of army,58420,58320,ARMY OFFICERS (RETIRED),Officer,,retired officer of army,unemployed_seeking,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,42,doctor of medicine general practitioner,1,1861,doctor of medicine general practitioner,6100,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",complex,doctor of medicine general practitioner,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,53,professor of music and german,1,1861,professor of music and german,13100,13100,UNIVERSITY TEACHERS,"University and Higher Education Teacher, Subject Unknown",,professor of music and german,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
WARWICKSHIRE,Male,84,house servant,1,1861,house  general servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,house servant,domestic_service,0.6590369589889117,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,127,railway engine driver,1,1861,rail engine driver,98300,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,,railway engine driver,transport_communication,0.7568469062259907,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,171,solicitors messenger,1,1861,solicitors messenger,37040,58940,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Watchman,,solicitors messenger,transport_communication,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,173,farmer of acres,1,1861,farmers of  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of acres,agricultural,0.7795314113842621,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,181,farm an employ labourer boys,1,1861,farm  a emply  lab  boys,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm a emply labourer boys,general_labour,0.6211339528513021,True,modification_poor_result,"['a', 'emply']",False,farm a emply labourer boys
WARWICKSHIRE,Male,290,edge tool ware house man,1,1861,edge tool ware house man,83210,83220,TOOLMAKERS,Tool and Die Maker,complex,edge tool ware house man,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,342,spectacle maker filer,1,1861,spectacle maker filer,83890,83990,CLASP BUCKLE HINGE MAKERS - NOT BRASS OR IRON,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,spectacle maker filer,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,360,rail carriage fitter,1,1861,rail carriage fitter,81300,81920,"RAILWAY--COACH, WAGON MAKER",CoachBody Builder,,rail carriage fitter,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,365,axle,1,1861,axle,81300,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,,axle,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,383,stamper of ruled wared,1,1861,stamper of ruled wared,88050,88030,LAPIDARIES AND OTHER PRECIOUS MATERIAL WORKERS,Gem Cutter and Polisher,complex,stamper of ruled wared,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,386,watch weaver jeweller,1,1861,watch weaver jeweller,84220,84220,WATCH AND CLOCK MAKERS,Watch and Clock Assembler,,watch weaver jeweller,textile_manufacture,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,389,boiler maker,1,1861,ruler maker,84290,84230,WEIGHING AND MEASURING MACHINE MAKERS,Precision Instrument Maker,,boiler maker,metalwork_engineering,0.6428438752543858,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,409,journeyman carpenter and provision dealer,1,1861,journeyman carpenter and provision dealer,95410,95410,"CARPENTER, JOINER","Carpenter, General",,journeyman carpenter and provision dealer,building_construction,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
WARWICKSHIRE,Male,447,basket work,1,1861,basket work,94290,94250,WILLOW CANE AND RUSH WORKERS,Wicker Furniture Maker,,basket work,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,458,cutter down sheet iron mill,1,1861,cutter down sheet ironmill,63290,63290,"CORK, BARK-- CUTTER, WORKER",Other Forestry Workers,,cutter down sheet ironmill,other,0.54,True,unchanged_with_some_invalid_words,['ironmill'],False,cutter down sheet ironmill
WARWICKSHIRE,Male,468,glass metal maker,1,1861,glass metal maker,89120,89156,"SHEET, PLATE--GLASS MANUFACTURE",Glass Cutter,,glass metal maker,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,509,machine maker,1,1861,hind maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,machine maker,metalwork_engineering,0.6778428676326077,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,691,baker at county prison,1,1861,baker at county prison,41010,41025,BAKERS (DEALERS),Working Proprietor (Wholesale or Retail Trade),,baker at county prison,food_drink,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,723,manager for gas,1,1861,manager for gas,87130,74925,GAS WORKS SERVICE,Coal-Gas Maker,,manager for gas,other,0.9,False,acceptable_quality,[],False,
WARWICKSHIRE,Male,787,scholar smith,1,1861,scholar smith,99999,99999,SCHOLARS ETC,Unspecified worktitle or several titles,,scholar smith,other,0.9,False,acceptable_quality,[],False,
WESTMORLAND,Female,181,farm worker,1,1861,farm work,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm worker,agricultural,0.7191719391748086,False,acceptable_quality,[],False,
WESTMORLAND,Male,119,clerk paper mills,1,1861,clerk paper mills,39310,30000,COMMERCIAL OR BUSINESS CLERKS,"Clerical or Related Worker, Specialisation Unknown",,clerk paper mills,professional_clerical,0.9,False,acceptable_quality,[],False,
WESTMORLAND,Male,713,retired housekeeper,1,1861,retired hotelkeeper,51020,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),,retired housekeeper,unemployed_seeking,0.7234155288026746,False,acceptable_quality,[],False,
WILTSHIRE,Male,778,proprietor of houses,49,1861,proprietor of houses,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,moderate,proprietor of houses,other,0.9,False,acceptable_quality,[],False,
WILTSHIRE,Male,178,boy shepherd,14,1861,shepherds boy,62430,62430,SHEPHERD,Sheep Farm Worker,,boy shepherd,agricultural,0.7398374321220221,False,acceptable_quality,[],False,
WILTSHIRE,Male,125,master railway stoker,12,1861,railway station master,24100,22240,"RAILWAY OFFICIAL - INSPECTORS, SUPERVISORS, CLERK",Railway Transport Service Inspector,,master railway stoker,transport_communication,0.7423497132925321,False,acceptable_quality,[],False,
WILTSHIRE,Male,778,landholder,3,1861,landholder,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,landholder,other,0.9,False,acceptable_quality,[],False,
WILTSHIRE,Female,788,druggist wife,1,1861,druggists wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,druggist wife,family_dependent,0.7638197785428993,False,acceptable_quality,[],False,
