record_id,original_hisco,enhanced_input,original_occupation,sex,county,count
965,19100,Male book keeper in sack manufacturing in Yorkshire West Riding,book keeper in sack manufacturing,Male,YORKSHIRE WEST RIDING,1
966,58500,Male former carrier in Yorkshire West Riding,former carrier,Male,YORKSHIRE WEST RIDING,1
967,43090,Male innkeeper commercial in Yorkshire West Riding,innkeeper commercial,Male,YORKSHIRE WEST RIDING,1
968,98490,Male railway stoker in Yorkshire West Riding,railway stoker,Male,YORKSHIRE WEST RIDING,1
969,97190,Male boy warehouse filer in Yorkshire West Riding,boy warehouse filer,Male,YORKSHIRE WEST RIDING,1
970,37040,Male woollen porter in Yorkshire West Riding,woollen porter,Male,YORKSHIRE WEST RIDING,1
971,61110,Male farmer acres land in Yorkshire West Riding,farmer acres land,Male,YORKSHIRE WEST RIDING,1
972,61110,Male farmer of acres in Yorkshire West Riding,farmer of acres,Male,YORKSHIRE WEST RIDING,1
973,61110,Male farmer of acres employing labourer and in Yorkshire West Riding,farmer of acres employing labourer and,Male,YORKSHIRE WEST RIDING,1
974,61110,Male farmer of acres employing labourer boys in Yorkshire West Riding,farmer of acres employing labourer boys,Male,YORKSHIRE WEST RIDING,1
975,61110,Male farmer of acres employing men in Yorkshire West Riding,farmer of acres employing men,Male,YORKSHIRE WEST RIDING,1
976,61110,Male joiner of acres in Yorkshire West Riding,joiner of acres,Male,YORKSHIRE WEST RIDING,1
977,83230,Male designer in Yorkshire West Riding,designer,Male,YORKSHIRE WEST RIDING,1
978,83230,Male card engine planner in Yorkshire West Riding,card engine planner,Male,YORKSHIRE WEST RIDING,1
979,83400,Male steam iron bailer maker in Yorkshire West Riding,steam iron bailer maker,Male,YORKSHIRE WEST RIDING,1
980,83160,Male silk manufacture in Yorkshire West Riding,silk manufacture,Male,YORKSHIRE WEST RIDING,1
981,81400,Male ironmonger wheelwright in Yorkshire West Riding,ironmonger wheelwright,Male,YORKSHIRE WEST RIDING,1
982,87130,Male apprentice to plumbing in Yorkshire West Riding,apprentice to plumbing,Male,YORKSHIRE WEST RIDING,1
983,21290,Male road inspector in Yorkshire West Riding,road inspector,Male,YORKSHIRE WEST RIDING,1
984,74500,Male cooper oil mills in Yorkshire West Riding,cooper oil mills,Male,YORKSHIRE WEST RIDING,1
985,75200,Male apprentice cotton warp dressing in Yorkshire West Riding,apprentice cotton warp dressing,Male,YORKSHIRE WEST RIDING,1
986,75200,Male overlooker in spinning worsted in Yorkshire West Riding,overlooker in spinning worsted,Male,YORKSHIRE WEST RIDING,1
987,75200,Male apprentice wollen cloth weaver in Yorkshire West Riding,apprentice wollen cloth weaver,Male,YORKSHIRE WEST RIDING,1
988,75200,Male formley wollen weaver in Yorkshire West Riding,formley wollen weaver,Male,YORKSHIRE WEST RIDING,1
989,75200,Male warehouse man in Yorkshire West Riding,warehouse man,Male,YORKSHIRE WEST RIDING,1
990,75000,Male woollen overlooker in a miller in Yorkshire West Riding,woollen overlooker in a miller,Male,YORKSHIRE WEST RIDING,1
991,75000,Male worsted factory line keeper in Yorkshire West Riding,worsted factory line keeper,Male,YORKSHIRE WEST RIDING,1
992,75000,Male engine firer at a woollen factory in Yorkshire West Riding,engine firer at a woollen factory,Male,YORKSHIRE WEST RIDING,1
993,75700,Male master ropemaker in Yorkshire West Riding,master ropemaker,Male,YORKSHIRE WEST RIDING,1
994,41010,Male tailor clothes dealer employing men in Yorkshire West Riding,tailor clothes dealer employing men,Male,YORKSHIRE WEST RIDING,1
995,80100,Male master boot maker employs man in Yorkshire West Riding,master boot maker employs man,Male,YORKSHIRE WEST RIDING,1
996,77820,Male blackberry brewer in Yorkshire West Riding,blackberry brewer,Male,YORKSHIRE WEST RIDING,1
997,87120,Male flaxdresser foreman in Yorkshire West Riding,flaxdresser foreman,Male,YORKSHIRE WEST RIDING,1
998,94990,Male agent in Yorkshire West Riding,agent,Male,YORKSHIRE WEST RIDING,1
